"20171022","20171027","20171201","20171206","20180110","20180115","20180120","20180130","20180209","20180214","20180301","20180306","20180311","20180326","20180331","20180405","20180410","20180415","20180420","20180425"
96.0291789010368,80.8848844387383,16.5056389314215,12.0732401667723,0.601633679,0.573807508,0.637114712,0.642921551,0.653397186,0.653140968,0.66511357,0.66031941,0.475377382,0.211412097184203,0.203142368505268,0.189956332,0.15706021,0.130416313,0.11934899671613,0.131300022
0.510076775,0.514462028234606,0.538555013247176,0.540831296,0.532248923283614,0.524448979733004,0.514227642,0.499168607,0.507517541,0.485637943,0.379512195,0.330404769,0.29594722,0.300169887738842,0.26520531,0.195773408,0.168242797,0.198113208,0.237088354978753,0.23387873
0.180084746,0.348193470778157,0.711087645,0.693787877924362,0.709710744,0.77193426,0.793586634,0.788586957,0.70668773,0.729544857,0.592706872,0.518087855,0.449958468909048,0.285755731739104,0.242390906,0.208995502,0.197618502,0.169230769,0.109862672,0.168253968
0.520717228,0.502627452318065,0.537336815,0.551292299,0.504690447278978,0.50708217752277,0.519752662,0.566435592716805,0.565201855438332,0.515453639,0.252221463,0.230034492,0.21857671,0.205469606363478,0.202983139,0.195470799,0.185610241,0.217437533,0.255393732899641,0.257564576
0.1581085,0.185807904183498,0.553039333,0.607252195491215,0.657092614,0.601070155,0.586860392,0.502082666,0.366915423,0.335853812,0.220375723,0.19960733,0.140849195,0.163378058,0.232253618,0.15786419,0.130862175,0.125958379,0.131783567224877,0.14389256
0.430268595,0.186188004069632,-0.58044555112639,-0.584555490981762,-0.21557210227451,-0.135190709232514,-0.0551800391377127,0.0940116748242085,0.212568124839051,0.254284715000001,0.254519369,0.212058212,0.222830787,0.15842895,0.175363942,0.196740513878084,0.185582365,0.127782358,0.0851757146939463,0.110104862
2.16527487558868,1.78422950460529,0.563527653,0.536303306681869,0.68172378,0.6914446,0.683515221,0.616894706,0.529229818,0.390431582,0.227885556595858,0.206810926,0.168316832,0.181075753,0.262047133,0.239309429,0.153865399,0.135283821,0.150988450416391,0.156332296
0.560244026,0.552585343468896,0.582695703,0.590043924,0.538575067483601,0.528027016827121,0.519837233,0.512504168,0.51131488301246,0.507722642,0.517948718,0.549168975,0.540858506,0.35656697,0.346153846,0.278465034,0.319623389,0.263567778,0.20935557008596,0.286
0.539352461,0.550599471057626,0.544675643,0.536573596713267,0.515116797472956,0.526257598402148,0.543242231,0.573720397,0.567877629,0.600289122,0.637967537,0.664812755,0.614353026,0.461128263,0.319249941,0.244755245,0.177437642,0.182531381,0.208605348114575,0.192540323
1.87117044906243,1.71379629331574,0.929422639687478,0.857288883354669,0.568776486156943,0.553076975104687,0.542406312,0.534351145,0.540435921327777,0.546794106,0.577865613,0.583022388,0.549606299,0.410788382,0.255891554,0.238095238,0.2153757,0.125888749,0.0709833701070963,0.160080375
0.504816454,0.299445754406503,-0.218211269161368,-0.194591010042017,0.258851247557973,0.330937485441008,0.396388808016828,0.496103896,0.523321912161102,0.484529296,0.250261342,0.244060475,0.26357268,0.28392638,0.286987522,0.273997413,0.284166859,0.284444444,0.126867441,0.322509225
25.1172543753818,21.3451280916478,4.89379628819433,3.70083864888448,0.362557078,0.337016575,0.350042723,0.334576506922579,0.264378873369917,0.221621622,0.140373793374782,0.157310302,0.195679012,0.175613311,0.168578554,0.15844806,0.148519164,0.133083205,0.137927127560522,0.191342535
0.555324134,0.589583998649358,0.551129608,0.525769377041244,0.582653818,0.630745462,0.580945559,0.58174336,0.582949309,0.614457831,0.633020908,0.653876273,0.605437179,0.498729352,0.448958491009735,0.331640427,0.162457125,0.147727273,0.208252427,0.172487527
