"VH_2017-11-11","VH_2017-11-23","VH_2017-12-05","VH_2017-12-17","VH_2018-01-10","VH_2018-01-22","VH_2018-02-03","VH_2018-02-27","VH_2018-03-11","VH_2018-03-23","VH_2018-04-04","VH_2018-04-16"
0.0301920622587204,0.0398827716708183,0.0442253686487675,0.0451018698513508,0.0357556417584419,0.0328903347253799,0.030717309564352,0.0370452702045441,0.016345726326108,0.0175395142287016,0.0102955214679241,0.0145105989649892
0.037712924182415,0.0173572842031717,0.0313783213496208,0.0271649193018675,0.0294785555452108,0.034607820212841,0.0342448502779007,0.0320600755512714,0.0247767753899097,0.0188660509884357,0.0222348123788834,0.0154644036665559
0.0364267118275166,0.0266385581344366,0.0330007337033749,0.0247412901371717,0.0194502491503954,0.0354878939688206,0.0314095839858055,0.0288847126066685,0.0191698372364044,0.0229515265673399,0.0105159683153033,0.0225733909755945
0.0468611940741539,0.0250863339751959,0.0270913131535053,0.0200674012303352,0.0397920906543732,0.0265859290957451,0.0346980169415474,0.0343824699521065,0.029534762725234,0.0226820595562458,0.0113000441342592,0.0141731025651097
0.0184115953743458,0.0411989800632,0.0399519726634026,0.0399573184549809,0.0403857715427876,0.0335870273411274,0.0401456579566002,0.0154720721766353,0.0086532523855567,0.00777612114325166,0.00983821880072355,0.0100922547280788
0.0553700290620327,0.034516267478466,0.0370344780385494,0.0255308244377375,0.0348742976784706,0.0237996559590101,0.0140556572005153,0.0126965222880244,0.00802746880799532,0.00731304287910461,0.00934645626693964,0.0219323616474867
0.0271080322563648,0.0324595049023628,0.0268211383372545,0.0239453539252281,0.0481902882456779,0.0222288873046637,0.0287941619753838,0.0326578132808208,0.0273822396993637,0.0123377842828631,0.0106814065948129,0.0238817818462849
0.0252998843789101,0.0298581440001726,0.0396301671862602,0.0343175120651722,0.0274498909711838,0.0349376909434795,0.0295575633645058,0.0245466493070126,0.0192267466336489,0.0129846418276429,0.0119427097961307,0.0337353497743607
0.0532256551086903,0.0376787558197975,0.0287680607289076,0.0238457545638084,0.0475028492510319,0.0261210724711418,0.022877249866724,0.0158272460103035,0.0136901726946235,0.00978945288807154,0.0138889476656914,0.00726490840315819
0.039431981742382,0.0335572063922882,0.0253767911344767,0.0311373099684715,0.0396327450871468,0.0329654552042484,0.0316059924662113,0.0348066277801991,0.0263971667736769,0.0175964310765266,0.0224727541208267,0.0173776764422655
0.0402004569768906,0.0297434404492378,0.0330148302018642,0.0260841995477676,0.0353643521666527,0.030941030010581,0.0337113216519356,0.0231606140732765,0.0166948642581701,0.0125247612595558,0.0209081415086985,0.0185307189822197
0.0407888405025005,0.0226985681802034,0.0290567167103291,0.0210219323635101,0.0236259549856186,0.0177314765751362,0.0293586421757936,0.0397599004209042,0.0274571646004915,0.0188150387257338,0.0237468387931585,0.0162425469607115
0.0407202877104282,0.0338170118629932,0.0371613688766956,0.0242895875126123,0.0436247400939465,0.0345402434468269,0.0334467813372612,0.0295850224792957,0.0239408556371927,0.0277023874223232,0.0204353015869856,0.0118365660309792
0.0241344012320042,0.031875841319561,0.0186179745942354,0.0285733845084906,0.0247199553996325,0.0305882822722197,0.0393592938780785,0.0341802649199963,0.0252193287014961,0.0238579623401165,0.0214898437261581,0.0187489371746778
0.0470414757728577,0.038944810628891,0.0472103878855705,0.0417495444417,0.0366865247488022,0.0268829669803381,0.0412328355014324,0.0335179604589939,0.0289132595062256,0.0216900203377008,0.0266023203730583,0.0155505482107401
0.0314409583806992,0.03239531442523,0.0543900728225708,0.0349207408726215,0.0338975302875042,0.0505255050957203,0.0262434426695108,0.0162216834723949,0.010869337245822,0.0375678054988384,0.0147950183600187,0.0278383959084749
0.0277349036186934,0.0210612006485462,0.0319671891629696,0.0232369154691696,0.0327280312776566,0.0339138396084309,0.0259654950350523,0.0443281792104244,0.0111236115917563,0.0121533432975411,0.0213874131441116,0.00422949204221368
0.0366965681314468,0.0302856341004372,0.0395369902253151,0.0202454403042793,0.0353606231510639,0.0144806215539575,0.00797443091869354,0.00598882650956511,0.00609023356810212,0.0117812277749181,0.00813450943678617,0.00713744852691889
0.0454132184386253,0.0425495281815529,0.0406726077198982,0.0271870288997889,0.0387131720781326,0.0337238237261772,0.0438123159110546,0.0249653141945601,0.0241446644067764,0.0268214028328657,0.0102748041972518,0.0225900113582611
0.0332258157432079,0.0237786304205656,0.038470558822155,0.0315399020910263,0.0412706136703491,0.0382508747279644,0.0435370542109013,0.0355400145053864,0.037492424249649,0.0322350151836872,0.043740201741457,0.0213414542376995
0.0474062189459801,0.0325704738497734,0.0272884182631969,0.0161445830017328,0.0282791648060083,0.0116324983537197,0.00949036329984665,0.0198637433350086,0.00943832937628031,0.0167335607111454,0.0114181973040104,0.010134213604033
0.0340707935392857,0.0149172274395823,0.00976309459656477,0.00666157156229019,0.0108513906598091,0.00646400125697255,0.00469443155452609,0.0159082151949406,0.0111140506342053,0.00793916080147028,0.00765555305406451,0.0112984515726566
0.0484472922980785,0.0486712567508221,0.047335434705019,0.0313148349523544,0.0387958586215973,0.0392532348632812,0.0464769117534161,0.0211493987590075,0.0168796665966511,0.0158195104449987,0.0364123918116093,0.0220663193613291
0.0102632828056812,0.0323179550468922,0.0552012026309967,0.034095149487257,0.044112142175436,0.0374356471002102,0.0445663519203663,0.0149088194593787,0.0068298033438623,0.0059124561958015,0.0149605171754956,0.00980813521891832
0.030508279800415,0.0341810323297977,0.028809942305088,0.0230826996266842,0.0376641601324081,0.035644143819809,0.035203792154789,0.0226727500557899,0.0197496935725212,0.0287252366542816,0.0317484140396118,0.0110890176147223
0.0362752974033356,0.0358245745301247,0.0419739633798599,0.0283646415919065,0.0393665991723537,0.0305888894945383,0.0336287803947926,0.0162845142185688,0.0197000429034233,0.0261039771139622,0.016263710334897,0.0345758832991123
0.0468758828938007,0.0351246893405914,0.0358437784016132,0.0284618735313416,0.0238390080630779,0.034232247620821,0.0365202315151691,0.021267969161272,0.021720863878727,0.0194862894713879,0.015093682333827,0.010632012039423
0.0349843762814999,0.0338882952928543,0.0401022657752037,0.0414421148598194,0.0155727220699191,0.0135065438225865,0.0184545107185841,0.0186897907406092,0.0186180826276541,0.0151410242542624,0.0185515861958265,0.0162480417639017
0.0325245037674904,0.0256476532667875,0.0306472014635801,0.0287402272224426,0.0526991561055183,0.0333529114723206,0.033970057964325,0.0328089967370033,0.0291980672627687,0.013429774902761,0.0145201701670885,0.0106296548619866
0.0395591109991074,0.0375225879251957,0.0497040711343288,0.0312394797801971,0.0470537878572941,0.0602488033473492,0.050277691334486,0.0770595297217369,0.0229819472879171,0.0348483845591545,0.0145218810066581,0.0160987004637718
0.0325128920376301,0.0227273944765329,0.0334146581590176,0.0358139052987099,0.0382520370185375,0.0354501157999039,0.030759746208787,0.0361175090074539,0.0235676877200603,0.0105144195258617,0.0124217383563519,0.0239644832909107
0.0357069745659828,0.0285478886216879,0.0378878898918629,0.0304395686835051,0.0492943190038204,0.0257923919707537,0.0398583002388477,0.0215873643755913,0.0191047955304384,0.0128352930769324,0.011458064429462,0.00779055012390018
0.029771139845252,0.0390380062162876,0.033569511026144,0.0403180159628391,0.04168401658535,0.0506859496235847,0.0504738762974739,0.0535876862704754,0.0204809792339802,0.0196391101926565,0.00771759124472737,0.00598753150552511
0.0113426633179188,0.0229669585824013,0.0380713939666748,0.0489357560873032,0.0379274822771549,0.0317552499473095,0.0486691184341908,0.027537127956748,0.015668012201786,0.0108575532212853,0.00746068684384227,0.0051232180558145
0.0305055677890778,0.0257793292403221,0.0288114473223686,0.0243625734001398,0.035994578152895,0.038355465978384,0.0383089371025562,0.0312637090682983,0.0264625642448664,0.0184566527605057,0.0210254900157452,0.0254813991487026
0.0321972817182541,0.0361959524452686,0.0409139320254326,0.0302011482417583,0.0404829569160938,0.0345981642603874,0.0334730930626392,0.0175625886768103,0.0225465036928654,0.0218748170882463,0.0168941598385572,0.0211582705378532
0.0118718054145575,0.0254478435963392,0.038754515349865,0.039628554135561,0.0428262315690517,0.0370461829006672,0.0513839721679688,0.0168312434107065,0.0157139487564564,0.00851712562143803,0.0126945991069078,0.00765913259238005
0.0419015251100063,0.0271232854574919,0.0408198982477188,0.033561497926712,0.0358522161841393,0.043337743729353,0.0311356447637081,0.0332437232136726,0.0266627706587315,0.021443173289299,0.0267307534813881,0.0161771737039089
0.00889159087091684,0.0282732620835304,0.0275831818580627,0.0379881411790848,0.0335797555744648,0.0256051942706108,0.0419038459658623,0.0613489672541618,0.011078130453825,0.00945546291768551,0.00794594828039408,0.00530393654480577
0.0395591109991074,0.0375225879251957,0.0497040711343288,0.0312394797801971,0.0402560159564018,0.0606496073305607,0.050277691334486,0.0770595297217369,0.0229819472879171,0.0361970365047455,0.0145218810066581,0.0160987004637718
0.0337011776864529,0.0380080081522465,0.0337030589580536,0.0264526177197695,0.0424123369157314,0.0387817546725273,0.0312236081808805,0.0256147962063551,0.0288169477134943,0.045528918504715,0.024400383234024,0.0172363389283419
0.0387169346213341,0.0333983339369297,0.0267952475696802,0.0306938719004393,0.0246989149600267,0.0146360918879509,0.0112487794831395,0.0114637101069093,0.0136582534760237,0.0105229197070003,0.00760795548558235,0.00554181262850761
0.0495411865413189,0.0209548659622669,0.0269350148737431,0.0255869925022125,0.0185144115239382,0.0136101013049483,0.0118230599910021,0.00956340506672859,0.00691531086340547,0.00954429339617491,0.00946927070617676,0.0129548739641905
0.035204254090786,0.0302292890846729,0.0438966080546379,0.0338036976754665,0.0326408818364143,0.0425907634198666,0.0307415053248405,0.0165356639772654,0.00860563665628433,0.0098308427259326,0.0162347443401814,0.0237642209976912
0.0252442434430122,0.0430671870708466,0.0475360006093979,0.0481065884232521,0.0455279052257538,0.0533105656504631,0.0349388532340527,0.0609102696180344,0.0125837167724967,0.00922463089227676,0.00955303758382797,0.00931080710142851
0.0144399954006076,0.0283139050006866,0.0373276099562645,0.0444076620042324,0.0454987846314907,0.0318862199783325,0.0317285992205143,0.0130496798083186,0.00802765693515539,0.00981125142425299,0.00743990018963814,0.0062792538665235
0.0437394976615906,0.0405755713582039,0.029549203813076,0.0270341262221336,0.0382021255791187,0.0430650375783443,0.0322196371853352,0.0183556657284498,0.0217802114784718,0.0135986506938934,0.0208337865769863,0.020406087860465
0.0214887894690037,0.0100519256666303,0.00778231397271156,0.00809617899358273,0.0069364495575428,0.00556870922446251,0.007691181730479,0.0123612256720662,0.00838140770792961,0.00425739400088787,0.00671138800680637,0.00829713512212038
0.00926851946860552,0.0324277020990849,0.0265988223254681,0.0403875038027763,0.0473146960139275,0.0388331077992916,0.0330665856599808,0.0217813197523355,0.0051377727650106,0.00715461326763034,0.00630904641002417,0.00711740553379059
0.0170086640864611,0.0143665745854378,0.0196316987276077,0.0192078426480293,0.0312405563890934,0.0344192162156105,0.0297234691679478,0.0229730121791363,0.0161098577082157,0.0149231078103185,0.0145247224718332,0.00779595505446196
0.010228187777102,0.0198333822190762,0.0328918807208538,0.0261388458311558,0.0453317798674107,0.0383505597710609,0.0409820377826691,0.0216117016971111,0.0124486396089196,0.00803869683295488,0.00819776579737663,0.0104492418467999
0.0352605320513248,0.0341669917106628,0.0321502573788166,0.0339801833033562,0.0274665281176567,0.0183699131011963,0.0200484301894903,0.011052462272346,0.0134573737159371,0.0216258559376001,0.0111229624599218,0.0100626135244966
0.0333251692354679,0.0278398636728525,0.033934198319912,0.0320102013647556,0.0364439897239208,0.0280323661863804,0.0273355804383755,0.0205887667834759,0.0192321389913559,0.0275847669690847,0.0236456543207169,0.0130349956452847
0.0482624135911465,0.037115141749382,0.0430155992507935,0.0446970500051975,0.0333898290991783,0.0266908500343561,0.0372840128839016,0.0387592427432537,0.0270421765744686,0.0296823214739561,0.0177772715687752,0.0126958787441254
0.0307930950075388,0.0401593521237373,0.0309145208448172,0.0310177244246006,0.028720784932375,0.0188370868563652,0.0253313612192869,0.0141553273424506,0.0145148150622845,0.0132826426997781,0.015195032581687,0.00835463590919971
0.0663160085678101,0.0605647191405296,0.0449622571468353,0.05573445931077,0.0245908461511135,0.0125950919464231,0.0215356834232807,0.0259279645979404,0.0251187216490507,0.0220603514462709,0.0233623813837767,0.019283652305603
0.0274118408560753,0.030923830345273,0.0405573695898056,0.0220303498208523,0.0333338342607021,0.031610619276762,0.0413681603968143,0.0357895530760288,0.0166341830044985,0.0117129702121019,0.00570016214624047,0.0165762472897768
0.0237097945064306,0.0410059690475464,0.0549264289438725,0.0483671277761459,0.0523170307278633,0.0472678691148758,0.0444657281041145,0.0643304586410522,0.0154086798429489,0.00768736703321338,0.0107113039121032,0.00608371384441853
0.0427226908504963,0.0348249971866608,0.056857768446207,0.0335905887186527,0.0183951444923878,0.0155439851805568,0.0136320618912578,0.00469102244824171,0.0100288102403283,0.011540113016963,0.00636235810816288,0.00719609204679728
0.0344070307910442,0.0269216578453779,0.0378245450556278,0.0375709980726242,0.0348259806632996,0.0251940153539181,0.0283498540520668,0.0343256257474422,0.0367764867842197,0.0173054970800877,0.0246730372309685,0.0227556396275759
0.0376291051506996,0.0458072051405907,0.0478021800518036,0.0312021318823099,0.0460314676165581,0.0571381114423275,0.0503593496978283,0.0532231032848358,0.0228144861757755,0.0319088064134121,0.019139289855957,0.0166928116232157
0.0288637541234493,0.0386420227587223,0.028678759932518,0.0328837633132935,0.0382663980126381,0.0319014526903629,0.0363959111273289,0.0327355526387691,0.0435753799974918,0.0305484179407358,0.0373618416488171,0.0270691178739071
0.034995436668396,0.0157921314239502,0.0213662628084421,0.0131860729306936,0.0289343409240246,0.0321653112769127,0.0199611876159906,0.028192576020956,0.0211046617478132,0.0331987664103508,0.0326269306242466,0.0265917722135782
0.0284009203314781,0.0213025212287903,0.0223589260131121,0.017935598269105,0.0246717985719442,0.0406471937894821,0.0450592339038849,0.0382655374705791,0.0161057561635971,0.023522337898612,0.0281835775822401,0.00839983578771353
0.0127030685544014,0.0129356337711215,0.0227715503424406,0.0411118119955063,0.0293312203139067,0.024132777005434,0.0218578185886145,0.0265425872057676,0.0165048893541098,0.0255685187876225,0.0230706874281168,0.00776475435122848
0.0414324849843979,0.0179215800017118,0.0200522616505623,0.0178175717592239,0.0306566841900349,0.0258190724998713,0.0231368560343981,0.0189185999333858,0.0248795058578253,0.0305799394845963,0.0288318507373333,0.01466263551265
0.015920327976346,0.0125845205038786,0.0111578684300184,0.0088444659486413,0.0285968221724033,0.0311998091638088,0.0237886738032103,0.0185674950480461,0.022279879078269,0.0246341209858656,0.0187301207333803,0.0109702218323946
0.0303317457437515,0.0212002042680979,0.0147417560219765,0.0161770917475224,0.0314479842782021,0.0249055493623018,0.0213002189993858,0.0207390896975994,0.0196236334741116,0.0219009928405285,0.0226225294172764,0.0166607890278101
0.0436370521783829,0.0241361781954765,0.0324071645736694,0.0250499099493027,0.0146061722189188,0.014244225807488,0.0117601780220866,0.0278086196631193,0.0354753732681274,0.0162904933094978,0.0269890911877155,0.0106659140437841
0.0272528603672981,0.0145615320652723,0.0091223856434226,0.00786521844565868,0.0323914550244808,0.0187199246138334,0.0224055200815201,0.0155675197020173,0.0139252683147788,0.0179608818143606,0.0137537587434053,0.00540340784937143
0.0309327449649572,0.0199947319924831,0.0111800199374557,0.0140887591987848,0.0296520944684744,0.0192181263118982,0.0205042511224747,0.0229976885020733,0.0253750290721655,0.0322263240814209,0.01971167139709,0.0112666795030236
0.029737513512373,0.0182781983166933,0.0212223287671804,0.0180265214294195,0.0290905181318521,0.0221226960420609,0.0254475232213736,0.0178988669067621,0.0236576870083809,0.0244585629552603,0.0197433531284332,0.0238058771938086
0.0388467200100422,0.0212228465825319,0.0129877654835582,0.0149326389655471,0.0423719249665737,0.0303267538547516,0.0222839377820492,0.0132897170260549,0.0128281079232693,0.0157962068915367,0.0162205491214991,0.00620171800255775
0.0295643284916878,0.0316497534513474,0.0183600001037121,0.0208129547536373,0.0237783715128899,0.0309280883520842,0.0254203043878078,0.0228610038757324,0.0201200414448977,0.0314221233129501,0.0215253420174122,0.0181850697845221
0.0266897436231375,0.0159217026084661,0.0128257749602199,0.0229515042155981,0.0320484787225723,0.0223491806536913,0.0208563096821308,0.0242739226669073,0.0213157143443823,0.0218965467065573,0.0343061164021492,0.0116514964029193
0.0250067058950663,0.00625201314687729,0.00978375226259232,0.0108929360285401,0.0309906918555498,0.0156012857332826,0.0224858149886131,0.0132471965625882,0.0199247449636459,0.049573227763176,0.0538002997636795,0.0134221985936165
0.0275284014642239,0.0120186610147357,0.0125959757715464,0.00790728162974119,0.0291848257184029,0.0197723098099232,0.0182498581707478,0.0209542233496904,0.0154598029330373,0.015225937590003,0.0249864999204874,0.00859717186540365
