"VV_2017-11-11","VV_2017-11-23","VV_2017-12-05","VV_2017-12-17","VV_2018-01-10","VV_2018-01-22","VV_2018-02-03","VV_2018-02-27","VV_2018-03-11","VV_2018-03-23","VV_2018-04-04","VV_2018-04-16"
0.156425148248672,0.178902268409729,0.162933692336082,0.134010091423988,0.12789511680603,0.159476518630981,0.141969904303551,0.0657231137156487,0.0542061775922775,0.0965017229318619,0.0797951072454453,0.0989931896328926
0.142075017094612,0.107528001070023,0.15982411801815,0.13254651427269,0.0835315212607384,0.121919959783554,0.103499799966812,0.180212035775185,0.0518632680177689,0.0434583425521851,0.0560179576277733,0.0514906905591488
0.130727738142014,0.0929027572274208,0.100325852632523,0.0954230204224586,0.109452962875366,0.106381766498089,0.120416387915611,0.129784360527992,0.132275030016899,0.0821893587708473,0.0784228593111038,0.0628195032477379
0.229809537529945,0.174048230051994,0.169639766216278,0.175105258822441,0.192092537879944,0.17412930727005,0.141086399555206,0.0915717929601669,0.0438382066786289,0.163045302033424,0.0857059434056282,0.090020939707756
0.190853074193001,0.1292954236269,0.130080565810204,0.140174016356468,0.120741844177246,0.0898448526859283,0.0993951335549355,0.101152159273624,0.110104970633984,0.108217105269432,0.0972688347101212,0.0866166427731514
0.149164780974388,0.127465531229973,0.189959347248077,0.08885258436203,0.14188751578331,0.119856804609299,0.127875447273254,0.0825142115354538,0.0889085680246353,0.0705759525299072,0.0955726876854897,0.107817627489567
0.13268868625164,0.0786732360720634,0.106618195772171,0.114352904260159,0.138468056917191,0.0858549922704697,0.0860889256000519,0.109410136938095,0.0522008687257767,0.0953928381204605,0.079010009765625,0.0844810530543327
0.170940071344376,0.13072307407856,0.124544307589531,0.111256368458271,0.170290634036064,0.116501927375793,0.102851733565331,0.0543130785226822,0.0329424329102039,0.0460236221551895,0.0514486990869045,0.0764803513884544
0.271517932415009,0.127338662743568,0.12264858186245,0.150309383869171,0.175293684005737,0.16951809823513,0.177123680710793,0.170041590929031,0.0886532068252563,0.0857293084263802,0.107853055000305,0.0804994106292725
0.0857193544507027,0.111384011805058,0.0975479483604431,0.100612349808216,0.0921433791518211,0.0898403376340866,0.105494320392609,0.108250789344311,0.113236337900162,0.109719626605511,0.0870427191257477,0.0904387757182121
0.209664642810822,0.163489460945129,0.178760781884193,0.12570895254612,0.130319163203239,0.109814345836639,0.198115020990372,0.186080038547516,0.0865976810455322,0.08837890625,0.109648212790489,0.0973042845726013
0.0518817007541656,0.157147258520126,0.17484013736248,0.1699278652668,0.0667220205068588,0.0851754918694496,0.105605818331242,0.15484793484211,0.0334989950060844,0.0615637600421906,0.0628486722707748,0.0455852672457695
0.13170063495636,0.139044776558876,0.166676133871078,0.124779634177685,0.119022861123085,0.0992462933063507,0.127325907349586,0.1343042999506,0.071885459125042,0.0934723317623138,0.0611135773360729,0.0898100659251213
0.171710848808289,0.114888094365597,0.100517354905605,0.163322553038597,0.156949669122696,0.123549357056618,0.0919846892356873,0.131457656621933,0.0679121166467667,0.0662736520171165,0.104635983705521,0.110001631081104
0.262677729129791,0.11145481467247,0.182873606681824,0.135861188173294,0.206713810563087,0.229896530508995,0.119011789560318,0.149003803730011,0.158748656511307,0.0948652997612953,0.0827510058879852,0.0978484228253365
0.163204908370972,0.0777861773967743,0.122362866997719,0.109007872641087,0.140889853239059,0.117011278867722,0.106156349182129,0.0981911346316338,0.0680788680911064,0.0649382174015045,0.0650195628404617,0.0620462335646152
0.0665969997644424,0.122958526015282,0.206083953380585,0.209297254681587,0.236017048358917,0.155542656779289,0.11182114481926,0.103232629597187,0.0745570883154869,0.073292650282383,0.0560533478856087,0.0548555143177509
0.177095741033554,0.133387938141823,0.134742945432663,0.121493548154831,0.141883730888367,0.126439675688744,0.132244542241096,0.118685863912106,0.116380870342255,0.0844762772321701,0.0849362835288048,0.056286484003067
0.209189087152481,0.167876690626144,0.101202830672264,0.102234661579132,0.195798859000206,0.144616782665253,0.185982272028923,0.0896284505724907,0.0799670815467834,0.0535954646766186,0.0479839444160461,0.115397706627846
0.156440794467926,0.148263439536095,0.16718490421772,0.135455742478371,0.128422379493713,0.0877603366971016,0.133987545967102,0.105236887931824,0.0926821902394295,0.0707433745265007,0.0612907484173775,0.0637347549200058
0.14447608590126,0.111685588955879,0.141461998224258,0.120973013341427,0.13260118663311,0.0858011618256569,0.104189284145832,0.0550006106495857,0.042674720287323,0.0892194807529449,0.107061259448528,0.186037614941597
0.175796613097191,0.149189591407776,0.124358005821705,0.155246615409851,0.17440277338028,0.113553643226624,0.108445100486279,0.0678022652864456,0.0294461622834206,0.0325598940253258,0.0537459887564182,0.142001435160637
0.112237520515919,0.123771660029888,0.138289019465446,0.169072419404984,0.163153603672981,0.127742663025856,0.127164885401726,0.0665922611951828,0.0707651823759079,0.0497108846902847,0.0674979612231255,0.0725391730666161
0.144560247659683,0.133298009634018,0.196480512619019,0.129021719098091,0.128860831260681,0.122478321194649,0.120138242840767,0.110004998743534,0.109587237238884,0.0997099578380585,0.168928325176239,0.118177145719528
0.0657855123281479,0.141681581735611,0.211542278528214,0.158974856138229,0.169418185949326,0.175655648112297,0.129013225436211,0.0490827485918999,0.0736978575587273,0.0530041828751564,0.0500329472124577,0.0622266791760921
0.123698860406876,0.125269323587418,0.12763050198555,0.110755078494549,0.132202729582787,0.114204630255699,0.0762318596243858,0.116071283817291,0.123422555625439,0.0793134048581123,0.0763833895325661,0.0698706433176994
0.192470639944077,0.131979763507843,0.0910589694976807,0.0800668820738792,0.118044309318066,0.0963640287518501,0.0942548662424088,0.104790918529034,0.0497200861573219,0.0385850854218006,0.0557562373578548,0.211869806051254
0.0402057394385338,0.0792011097073555,0.127717301249504,0.163721472024918,0.176814749836922,0.140308350324631,0.115439407527447,0.110671333968639,0.0410207621753216,0.0447078049182892,0.0541783533990383,0.0505708865821362
0.188215166330338,0.0935355797410011,0.10105188190937,0.094004213809967,0.124173894524574,0.110689632594585,0.0888906642794609,0.111107543110847,0.0843392536044121,0.0730011612176895,0.0583519451320171,0.134232118725777
0.235222443938255,0.161261975765228,0.20638407766819,0.149208918213844,0.173131227493286,0.197170287370682,0.179441452026367,0.0521672405302525,0.0423017404973507,0.134525448083878,0.0830698683857918,0.0864206850528717
0.228692218661308,0.184612959623337,0.172234117984772,0.099168673157692,0.158876404166222,0.118485689163208,0.132874995470047,0.119263008236885,0.0962106585502625,0.0553468987345695,0.046500988304615,0.0890673995018005
0.144418179988861,0.0829948559403419,0.0814605951309204,0.119918040931225,0.0857564136385918,0.108130350708961,0.10600820183754,0.0876978561282158,0.0864621847867966,0.0651023685932159,0.064721405506134,0.0634642019867897
0.165254786610603,0.115224920213223,0.129874676465988,0.190948247909546,0.104289099574089,0.158308804035187,0.0801190212368965,0.0628095045685768,0.124828271567822,0.0788855999708176,0.039506558328867,0.0438833497464657
0.0789371803402901,0.183682858943939,0.154814660549164,0.163385912775993,0.197467714548111,0.133324891328812,0.189097657799721,0.0573941916227341,0.0679391473531723,0.0422549471259117,0.0888935774564743,0.0409057140350342
0.152789130806923,0.177397564053535,0.152821585536003,0.0994736105203629,0.13907727599144,0.0944394469261169,0.137246787548065,0.0836517140269279,0.0666636824607849,0.0404929146170616,0.0927969813346863,0.076107420027256
0.13530495762825,0.110931381583214,0.0986042991280556,0.106972098350525,0.125954240560532,0.0881095379590988,0.125279128551483,0.0864503756165504,0.0693520978093147,0.107828378677368,0.0953054800629616,0.0726481303572655
0.130165815353394,0.0899758040904999,0.0987778156995773,0.110183998942375,0.131138145923615,0.0869179144501686,0.101354591548443,0.0862575173377991,0.0755066350102425,0.0591619983315468,0.0567576847970486,0.0579230226576328
0.116724133491516,0.11021126806736,0.153868585824966,0.155728399753571,0.130437269806862,0.119020313024521,0.116071544587612,0.141494482755661,0.115565322339535,0.0637252330780029,0.0619017817080021,0.0727810114622116
0.229320049285889,0.151047363877296,0.151838466525078,0.0912299528717995,0.0804575905203819,0.0710690319538116,0.14040008187294,0.0455386154353619,0.0319162644445896,0.0516633242368698,0.0437986738979816,0.0512076951563358
0.136776238679886,0.125846773386002,0.137081027030945,0.178595453500748,0.152246162295341,0.106610998511314,0.122019052505493,0.111071370542049,0.113319888710976,0.0822923183441162,0.0474350154399872,0.0684121921658516
0.111857317388058,0.091177374124527,0.13605110347271,0.10244657844305,0.117777109146118,0.0994399413466454,0.108604215085506,0.098825715482235,0.0906709209084511,0.0564782470464706,0.0685899034142494,0.0714798420667648
0.223308980464935,0.1193852648139,0.149417579174042,0.13003759086132,0.168869167566299,0.119247853755951,0.10157435387373,0.0715164095163345,0.0788709446787834,0.0573769733309746,0.0480489544570446,0.0675873085856438
0.151470795273781,0.172282606363297,0.134799927473068,0.111943617463112,0.17522107064724,0.134278818964958,0.119144678115845,0.0997334718704224,0.0769301578402519,0.0700428038835526,0.0974299237132072,0.0587235726416111
0.138356119394302,0.107482962310314,0.0842765495181084,0.0630502551794052,0.136769190430641,0.079201802611351,0.118010707199574,0.0928512513637543,0.0749872028827667,0.0704284831881523,0.0314160212874413,0.12039877474308
0.161394029855728,0.113086774945259,0.104094199836254,0.127916723489761,0.145806521177292,0.105034165084362,0.112751588225365,0.129005298018456,0.122057601809502,0.0696850493550301,0.081036813557148,0.0782668069005013
0.0871516689658165,0.128438070416451,0.185156613588333,0.219259187579155,0.130349069833755,0.211149647831917,0.16297721862793,0.0529172047972679,0.0581669434905052,0.0802363380789757,0.0633098110556602,0.0702180191874504
0.190061658620834,0.121588751673698,0.121041864156723,0.136180251836777,0.132810086011887,0.101694568991661,0.0768346711993217,0.069162905216217,0.0379256531596184,0.0689212158322334,0.048549834638834,0.173652708530426
0.1249745413661,0.108969770371914,0.121636286377907,0.116511315107346,0.115875691175461,0.102719701826572,0.120421916246414,0.1321060359478,0.0696616768836975,0.0399874486029148,0.0553715936839581,0.0859361886978149
0.22737181186676,0.180065304040909,0.0772827416658401,0.124207243323326,0.157598882913589,0.145518213510513,0.119311682879925,0.145721167325974,0.0858936086297035,0.0593079440295696,0.0549398176372051,0.118343062698841
0.182075366377831,0.151760026812553,0.147007644176483,0.177558869123459,0.172529235482216,0.102394387125969,0.0942675918340683,0.0845580771565437,0.0919806286692619,0.0569305829703808,0.103062734007835,0.0432009994983673
0.177584752440453,0.163501381874084,0.119114555418491,0.117706641554832,0.104986779391766,0.15176098048687,0.099040724337101,0.100326128304005,0.0908943191170692,0.0804787874221802,0.0913992002606392,0.0787103995680809
0.176459193229675,0.1318239569664,0.111094653606415,0.166087552905083,0.143944188952446,0.121609397232533,0.0769999101758003,0.101746946573257,0.079266183078289,0.0551442541182041,0.107690021395683,0.111395038664341
0.161361321806908,0.0880549773573875,0.0945889949798584,0.112516045570374,0.126389369368553,0.0998917669057846,0.0900050401687622,0.0869197472929955,0.0895840302109718,0.0687304586172104,0.0661673992872238,0.0723004713654518
0.255010932683945,0.135210141539574,0.127092838287354,0.146090343594551,0.189789801836014,0.148165062069893,0.108559265732765,0.141625493764877,0.147998005151749,0.0875389650464058,0.105076998472214,0.0494115278124809
0.148928761482239,0.0726079419255257,0.0802960395812988,0.0869710221886635,0.0904036536812782,0.11105976998806,0.109807938337326,0.120699100196362,0.0865217819809914,0.0634485110640526,0.0930470004677773,0.0815003141760826
0.262677729129791,0.11145481467247,0.171640127897263,0.150101140141487,0.206713810563087,0.229896530508995,0.119011789560318,0.149003803730011,0.160466432571411,0.0948652997612953,0.0827510058879852,0.0978484228253365
0.203620836138725,0.143274411559105,0.169639766216278,0.175105258822441,0.192092537879944,0.17412930727005,0.114061467349529,0.0915717929601669,0.0438382066786289,0.163045302033424,0.0857059434056282,0.0881913602352142
0.165627643465996,0.128032386302948,0.093328170478344,0.09971534460783,0.0682608932256699,0.0831713378429413,0.110697343945503,0.0754470974206924,0.0441992655396461,0.0556533187627792,0.161614581942558,0.0358707047998905
0.156134992837906,0.105408161878586,0.131011173129082,0.113291069865227,0.145465403795242,0.040752936154604,0.0447247996926308,0.0314903557300568,0.0444311052560806,0.114372231066227,0.0303230583667755,0.0358227230608463
0.154814288020134,0.123900860548019,0.143469467759132,0.16031314432621,0.118544779717922,0.147465974092484,0.136293083429337,0.107041008770466,0.0916745662689209,0.103418320417404,0.0596226938068867,0.0991299152374268
0.179492115974426,0.0925178900361061,0.139517247676849,0.141119673848152,0.155146658420563,0.117885291576385,0.122516989707947,0.181333601474762,0.132260158658028,0.0952025055885315,0.126741021871567,0.0691789239645004
0.223037794232368,0.0854834169149399,0.116883479058743,0.0621216148138046,0.147833615541458,0.0519975982606411,0.0576553493738174,0.138965502381325,0.0470747053623199,0.115973763167858,0.050533838570118,0.0607017539441586
0.169542774558067,0.0522861741483212,0.0435195565223694,0.0266126617789268,0.125582501292229,0.0600206218659878,0.0463657565414906,0.12772972881794,0.112082548439503,0.0463098287582397,0.0406386703252792,0.0433623492717743
0.164090394973755,0.118575446307659,0.159035786986351,0.0838184282183647,0.178406596183777,0.145950004458427,0.102387502789497,0.0813948065042496,0.0771311894059181,0.0461280681192875,0.10071724653244,0.0933006554841995
0.0666153281927109,0.210793271660805,0.250454306602478,0.162217497825623,0.231739819049835,0.18866565823555,0.219632133841515,0.0693988427519798,0.0563298687338829,0.0334198921918869,0.0722878202795982,0.0383086428046227
0.116998359560966,0.105640970170498,0.0689484402537346,0.115833461284637,0.157312706112862,0.127530202269554,0.112726911902428,0.0868459865450859,0.0648024901747704,0.0881227403879166,0.0682500302791595,0.0524203218519688
0.195355698466301,0.158257752656937,0.104594707489014,0.125462725758553,0.139902472496033,0.144371151924133,0.215350061655045,0.0878526121377945,0.0906032547354698,0.0917821004986763,0.0570584684610367,0.09992516040802
0.188493892550468,0.122013963758945,0.115335687994957,0.110990099608898,0.123645067214966,0.11190041154623,0.113068424165249,0.113768979907036,0.105130299925804,0.0605445429682732,0.0875363796949387,0.0711397752165794
0.229313746094704,0.179598286747932,0.143775016069412,0.115732558071613,0.0948640108108521,0.101282440125942,0.103428438305855,0.100141316652298,0.113160640001297,0.0839332491159439,0.175274059176445,0.0972649157047272
0.139460638165474,0.088898129761219,0.12418382614851,0.164082542061806,0.145634919404984,0.126029476523399,0.105055660009384,0.159628644585609,0.058568324893713,0.0412993878126144,0.0387008972465992,0.0457675643265247
0.158646777272224,0.183667868375778,0.136069357395172,0.080065056681633,0.127930626273155,0.1266870200634,0.15031635761261,0.100209549069405,0.106520585715771,0.205298349261284,0.0982829332351685,0.086830697953701
0.116285510361195,0.131389901041985,0.106483429670334,0.124804191291332,0.143546715378761,0.134878039360046,0.10698226839304,0.0818748474121094,0.0821676477789879,0.0590667352080345,0.0589775331318378,0.0996136590838432
0.142880216240883,0.123069450259209,0.14174972474575,0.137518033385277,0.170564189553261,0.138788893818855,0.124390371143818,0.0843142122030258,0.0607421435415745,0.0395537763834,0.0396981835365295,0.0468919090926647
0.139035597443581,0.203709036111832,0.162527576088905,0.167069762945175,0.14410112798214,0.119024209678173,0.149824678897858,0.118443876504898,0.0594942718744278,0.140928223729134,0.0615245848894119,0.0489709414541721
0.062294140458107,0.125137612223625,0.186291679739952,0.219973117113113,0.20409469306469,0.148202747106552,0.10852538049221,0.107283219695091,0.0814568251371384,0.0891787558794022,0.0692982971668243,0.0400630868971348
0.148005351424217,0.103523254394531,0.109532408416271,0.113050356507301,0.119959279894829,0.144510954618454,0.102382108569145,0.106889314949512,0.0787621587514877,0.069897398352623,0.0734870135784149,0.0649879202246666
0.158278524875641,0.0899793431162834,0.0898331478238106,0.0901059582829475,0.136359602212906,0.125419855117798,0.103298470377922,0.0672386661171913,0.0686622560024261,0.056704543530941,0.0822044834494591,0.0697714164853096
0.0713622346520424,0.133471265435219,0.19039911031723,0.192915916442871,0.225882411003113,0.163989037275314,0.15349480509758,0.0631200820207596,0.0754309669137001,0.0319260209798813,0.167203038930893,0.0401428639888763
0.12467672675848,0.160558775067329,0.154280066490173,0.116565741598606,0.126258760690689,0.129871979355812,0.127542093396187,0.115583457052708,0.0680443495512009,0.0721857026219368,0.107751250267029,0.047800425440073
0.062380462884903,0.127239868044853,0.16205957531929,0.154544353485107,0.0942358821630478,0.118127830326557,0.138917788863182,0.188443154096603,0.0438246056437492,0.0494423881173134,0.0594248548150063,0.0405214913189411
0.158646777272224,0.183667868375778,0.136069357395172,0.080065056681633,0.120971158146858,0.129788458347321,0.15031635761261,0.100209549069405,0.106520585715771,0.16846638917923,0.0982829332351685,0.086830697953701
0.132088333368301,0.157021343708038,0.118849515914917,0.113734051585197,0.196800634264946,0.120448358356953,0.137093439698219,0.142299965023994,0.100960738956928,0.120075978338718,0.0745330601930618,0.0508017912507057
0.178728148341179,0.136230319738388,0.141776129603386,0.101325787603855,0.0819560587406158,0.051461111754179,0.0433170534670353,0.0563503205776215,0.0625586956739426,0.116702876985073,0.0380636639893055,0.03250952064991
0.148717418313026,0.0975415632128716,0.0635108575224876,0.0875812917947769,0.123152650892735,0.0823961719870567,0.0715212449431419,0.0481256805360317,0.0490630567073822,0.0549983642995358,0.0661101266741753,0.0512423701584339
0.143539756536484,0.112860694527626,0.116525337100029,0.147613346576691,0.187534809112549,0.154734894633293,0.145827382802963,0.0549395717680454,0.0554871670901775,0.0429407171905041,0.0901753902435303,0.114857748150826
0.223729372024536,0.179896578192711,0.18337319791317,0.105696007609367,0.106834471225739,0.151682987809181,0.139025405049324,0.12044632434845,0.0730795338749886,0.0819302126765251,0.0958626791834831,0.0666228979825974
0.0834626108407974,0.107704252004623,0.191823199391365,0.185947477817535,0.146206945180893,0.144011572003365,0.101201854646206,0.0547833703458309,0.0403793752193451,0.0925168991088867,0.0665746331214905,0.0563262440264225
0.165388062596321,0.16009883582592,0.156863197684288,0.109807901084423,0.141335695981979,0.135848566889763,0.126663386821747,0.0825629159808159,0.0692515894770622,0.0656517371535301,0.135749816894531,0.0714285150170326
0.100223138928413,0.0517774298787117,0.0553527325391769,0.0450183115899563,0.111265435814857,0.0504241436719894,0.0318132117390633,0.126713171601295,0.0665445104241371,0.0300250984728336,0.0378330536186695,0.057355634868145
0.0569952391088009,0.132726818323135,0.1363854855299,0.244947448372841,0.212691187858582,0.121419161558151,0.111990205943584,0.193144768476486,0.040413573384285,0.0564070306718349,0.0555295534431934,0.0383121781051159
0.207951694726944,0.0934167951345444,0.0799172893166542,0.0805091857910156,0.0778149366378784,0.0925077125430107,0.092107318341732,0.0752108693122864,0.0508159212768078,0.0854512825608253,0.0719764456152916,0.0519443862140179
0.0573126226663589,0.0953236892819405,0.131349146366119,0.15545916557312,0.163678854703903,0.130281031131744,0.190073534846306,0.0642332434654236,0.0750406309962273,0.0516622215509415,0.0607271268963814,0.0703827664256096
0.184349179267883,0.144484207034111,0.132299199700356,0.115891993045807,0.0929724052548409,0.098685696721077,0.0790050998330116,0.065294548869133,0.0517016388475895,0.175120815634727,0.0739112123847008,0.0524455346167088
0.157966181635857,0.128055661916733,0.103949949145317,0.122928746044636,0.120178706943989,0.0961669236421585,0.0988882929086685,0.0986006706953049,0.112895101308823,0.0820995792746544,0.114733673632145,0.0430786162614822
0.193780466914177,0.163472846150398,0.142631649971008,0.108346693217754,0.122818239033222,0.103546939790249,0.121282897889614,0.138032197952271,0.106508664786816,0.0930857285857201,0.0756974741816521,0.0621952190995216
0.144993260502815,0.157240882515907,0.122674830257893,0.0823748409748077,0.141018554568291,0.122027195990086,0.0759612992405891,0.0575060658156872,0.0396441444754601,0.0537088699638844,0.0497739650309086,0.05179313570261
0.170472234487534,0.126910477876663,0.146160155534744,0.143690228462219,0.106800191104412,0.0599845610558987,0.156744971871376,0.0959064364433289,0.0585809797048569,0.0997911095619202,0.086570143699646,0.0484688468277454
0.144863173365593,0.141010120511055,0.172431603074074,0.168450057506561,0.188043132424355,0.109011374413967,0.0993704572319984,0.0652083605527878,0.0847684815526009,0.0673686340451241,0.0331544056534767,0.105129800736904
0.11424695700407,0.227541401982307,0.161860212683678,0.102943658828735,0.103450797498226,0.157498046755791,0.129793018102646,0.163727313280106,0.0795041173696518,0.0792203322052956,0.10091508179903,0.0616386421024799
0.132390022277832,0.147298499941826,0.128545328974724,0.111457094550133,0.0701101645827293,0.0654200613498688,0.0445276983082294,0.0247556939721107,0.0618012994527817,0.127617478370667,0.0396878086030483,0.0404879003763199
0.116519317030907,0.0721472278237343,0.174970299005508,0.0942743793129921,0.119707345962524,0.117653772234917,0.123574480414391,0.0981414914131165,0.111842215061188,0.068814218044281,0.129574775695801,0.0920464098453522
0.187492340803146,0.138830214738846,0.141452714800835,0.107991904020309,0.115313194692135,0.122044436633587,0.130704939365387,0.0752279236912727,0.0606791861355305,0.192587435245514,0.0816506072878838,0.107830978929996
0.13971546292305,0.150233313441277,0.135892748832703,0.147535383701324,0.158469676971436,0.160531461238861,0.123972930014133,0.103404991328716,0.165193066000938,0.0575622767210007,0.108291946351528,0.0840617120265961
0.100948989391327,0.119091898202896,0.195006996393204,0.093537338078022,0.155526772141457,0.0924050360918045,0.0827003717422485,0.111535795032978,0.106842637062073,0.0746017321944237,0.135995969176292,0.0618682689964771
0.151042073965073,0.154944971203804,0.120611742138863,0.0852426365017891,0.0964317917823792,0.115728124976158,0.12989729642868,0.0840402692556381,0.0418033041059971,0.0721153169870377,0.129400998353958,0.0511661358177662
0.109257310628891,0.0642607510089874,0.0660538300871849,0.203737512230873,0.0954566970467567,0.0909759625792503,0.0559996105730534,0.0750056803226471,0.0446650348603725,0.09046471118927,0.0788149908185005,0.0480065159499645
0.263980656862259,0.10090908408165,0.0987080559134483,0.100696936249733,0.108522363007069,0.0865048170089722,0.0582190826535225,0.0826189517974854,0.0844825282692909,0.0797999352216721,0.0794713869690895,0.0588931143283844
0.174683436751366,0.121042542159557,0.0828661471605301,0.0633217245340347,0.103150144219398,0.0660101026296616,0.0588796474039555,0.0777415707707405,0.0562307462096214,0.0683609247207642,0.0754875093698502,0.0505616627633572
0.153662919998169,0.109661906957626,0.113399133086205,0.0865675434470177,0.142363920807838,0.0613721497356892,0.0901399254798889,0.0783470273017883,0.0607566311955452,0.0683905258774757,0.0736935138702393,0.0509346425533295
0.142113089561462,0.150084346532822,0.132372707128525,0.104805253446102,0.0825788676738739,0.0825128629803658,0.0558095276355743,0.126451790332794,0.101333141326904,0.0666197165846825,0.0855402052402496,0.0525190755724907
0.168667167425156,0.0919681116938591,0.051224410533905,0.0569023862481117,0.105127781629562,0.0606617704033852,0.07093845307827,0.0711169093847275,0.0435431636869907,0.0529743805527687,0.0620985329151154,0.0295785702764988
0.256498903036118,0.141066789627075,0.0689127221703529,0.0725027173757553,0.158866181969643,0.0678491443395615,0.0906214118003845,0.128237366676331,0.0705171674489975,0.0591404736042023,0.0717700123786926,0.0496626533567905
0.321532905101776,0.102286539971828,0.0915909335017204,0.0995021983981133,0.0875241756439209,0.0960989519953728,0.0731836706399918,0.0757368057966232,0.0916560515761375,0.0671339184045792,0.0891026332974434,0.0641398355364799
0.2248345464468,0.208925947546959,0.09925527125597,0.0758791863918304,0.139070525765419,0.0820435807108879,0.0499331168830395,0.072780504822731,0.0410222969949245,0.0415266081690788,0.0654409900307655,0.0359528064727783
0.0954485014081001,0.132325708866119,0.087103046476841,0.111778371036053,0.138230606913567,0.128459274768829,0.111616790294647,0.0628639087080956,0.0665191486477852,0.0728312358260155,0.0890959724783897,0.0475761033594608
0.223151117563248,0.106189906597137,0.0777802541851997,0.208979144692421,0.10008317232132,0.0643757581710815,0.0681937113404274,0.105750903487206,0.0995015874505043,0.074500635266304,0.0724510848522186,0.0542362220585346
0.12924125790596,0.0477241687476635,0.0566421151161194,0.0516169928014278,0.123392812907696,0.0555231757462025,0.0453862845897675,0.074931688606739,0.0481423400342464,0.163688629865646,0.159518226981163,0.0573412962257862
0.172870874404907,0.0904112756252289,0.0644510239362717,0.0476210303604603,0.121429473161697,0.0528552569448948,0.0707101821899414,0.136211603879929,0.0603656135499477,0.0502117350697517,0.0887171626091003,0.0478805936872959
0.12403529882431,0.0959453508257866,0.116557963192463,0.104426600039005,0.285504132509232,0.0859677493572235,0.0553084723651409,0.0830316320061684,0.0574948564171791,0.0610392093658447,0.0589168481528759,0.0852745473384857
0.293696045875549,0.084156721830368,0.0801633521914482,0.0814241915941238,0.0859122574329376,0.0688631311058998,0.0402678325772285,0.107335679233074,0.0539252497255802,0.0795029848814011,0.106867037713528,0.054947093129158
0.164003789424896,0.136236593127251,0.0584628954529762,0.049424834549427,0.109497174620628,0.0894211754202843,0.0714416578412056,0.0753791332244873,0.0649694353342056,0.049217451363802,0.0696515589952469,0.0743593126535416
0.133970260620117,0.0957790315151215,0.0975675508379936,0.0896831974387169,0.0766332000494003,0.0961654335260391,0.0847550928592682,0.073669321835041,0.0793270617723465,0.0586100034415722,0.0841387212276459,0.0540948957204819
0.240951299667358,0.142596364021301,0.0462749898433685,0.048662044107914,0.111258499324322,0.0661742314696312,0.0576351508498192,0.0713913217186928,0.0425748899579048,0.054152324795723,0.05670515447855,0.0408154800534248
0.221972748637199,0.136029973626137,0.0912819728255272,0.0979728102684021,0.132515966892242,0.108977764844894,0.110180348157883,0.080309621989727,0.050703689455986,0.0780380144715309,0.0668986737728119,0.0546507835388184
0.219582542777061,0.117290623486042,0.064831331372261,0.0544004775583744,0.112038671970367,0.0700363293290138,0.0353566557168961,0.149999797344208,0.105341643095016,0.0487112440168858,0.0435169488191605,0.031321607530117
0.120205111801624,0.166389748454094,0.0667850971221924,0.0595866404473782,0.121065355837345,0.0879520624876022,0.0708148777484894,0.101161472499371,0.0650118440389633,0.0598413795232773,0.0736853554844856,0.0725342631340027
