"Latitude","Longitude","20171018","20171111","20171123","20171205","20171217","20180110","20180122","20180203","20180227","20180311","20180323","20180404","20180416","20180428"
28.149719,77.777076,0.078278042,0.154894695,0.049828622,0.060675208,0.035250288,0.078825153,0.043917246,0.041566536,0.060861416,0.04944944,0.072939977,0.116746053,0.035569694,0.029640371
28.150003,77.777554,0.057249177,0.153337717,0.05942091,0.050915014,0.045197792,0.086747415,0.034382664,0.045712017,0.058638863,0.041461628,0.047210366,0.071919113,0.040066004,0.037654497
28.149295,77.777393,0.061542157,0.094761074,0.034878273,0.041621208,0.038188096,0.089611262,0.040374443,0.033186078,0.055124201,0.035526749,0.118276209,0.116061777,0.042084035,0.034057092
28.149655,77.777902,0.061003935,0.14543283,0.044238541,0.042818815,0.046874333,0.137421161,0.049215082,0.069772519,0.047746271,0.036662079,0.066130638,0.111391887,0.040044121,0.030693291
28.148755,77.780996,0.114762127,0.133606404,0.057768825,0.063763887,0.041784946,0.10828042,0.089631118,0.047906242,0.067321211,0.036966391,0.051409286,0.065794595,0.044250425,0.024173884
28.149976,77.781709,0.171054348,0.118742138,0.074592978,0.083240293,0.107236035,0.116485439,0.075803243,0.092444681,0.063504905,0.043805338,0.060263999,0.050296955,0.047902156,0.052472755
28.149277,77.782047,0.172997132,0.098545618,0.059078034,0.049939647,0.047303583,0.078298382,0.056860678,0.046158321,0.060862251,0.065910242,0.068168268,0.092150979,0.036746982,0.035648651
28.15249,77.780949,0.046511572,0.163503408,0.078401998,0.057355791,0.153182626,0.073356979,0.047065571,0.050800532,0.07772246,0.072881483,0.054634452,0.052946292,0.039598934,0.043991849
28.152112,77.781207,0.027624249,0.230267644,0.04305537,0.050601184,0.135009289,0.057570472,0.04220916,0.029698625,0.084255412,0.03966954,0.048097171,0.054380976,0.049863923,0.042107001
28.150606,77.782306,0.091552809,0.084814742,0.085227624,0.082578488,0.084239148,0.059321068,0.090151422,0.070579328,0.064950548,0.037507415,0.038660966,0.055239618,0.034782741,0.055596087
28.150276,77.782634,0.087246127,0.07416857,0.052783061,0.065822005,0.088182062,0.057235423,0.039417539,0.05025148,0.067300051,0.035099667,0.059530418,0.05470052,0.029891387,0.038439475
28.151195,77.783284,0.05345203,0.126362666,0.082491562,0.041521903,0.053045396,0.089961126,0.045851797,0.02668074,0.05866823,0.032776255,0.042317778,0.029172771,0.027949089,0.024362311
28.150926,77.783461,0.057131726,0.086989626,0.06301441,0.056937903,0.082705051,0.099285126,0.055018466,0.034389492,0.059616767,0.037366372,0.048530482,0.030474225,0.038596127,0.023496198
28.152262,77.782866,0.029345745,0.160238504,0.085543565,0.047710132,0.039984185,0.081501506,0.051261928,0.025922192,0.108791009,0.076510951,0.035907544,0.031668253,0.022914907,0.02635755
28.151719,77.782963,0.045123994,0.245111674,0.125833273,0.043006707,0.032127682,0.064732499,0.039414912,0.034278579,0.050151981,0.037350085,0.049166732,0.04853034,0.029830998,0.022565408
28.151933,77.783419,0.037910569,0.187721401,0.067134492,0.056732744,0.045481585,0.091395289,0.077817298,0.034075372,0.051665392,0.03005168,0.031969193,0.067459181,0.028881436,0.022046981
28.151409,77.783762,0.057060003,0.149172261,0.083016932,0.049075458,0.037261128,0.082682371,0.052302234,0.03040573,0.050284289,0.03116647,0.04103142,0.048308931,0.020976935,0.02183543
28.152393,77.783724,0.064669669,0.223440275,0.172575161,0.036518458,0.049613141,0.126012847,0.055152752,0.0396083,0.063061304,0.026264584,0.03469947,0.049500909,0.027590794,0.042380206
28.152162,77.783859,0.07868351,0.162363365,0.149528205,0.073878527,0.056181557,0.102496073,0.060267303,0.036932215,0.053077202,0.03028729,0.030430285,0.047098283,0.026614435,0.079403274
28.1526,77.78506,0.079800107,0.114365771,0.071013048,0.047535364,0.063352242,0.106282271,0.079581872,0.07472983,0.04816936,0.060159262,0.050056335,0.097313575,0.027995117,0.03091632
28.149481,77.783983,0.057792235,0.104713231,0.066563033,0.039907768,0.036863413,0.081811905,0.109336093,0.058579657,0.079669446,0.043839447,0.046237301,0.045632973,0.025059622,0.024703836
28.149619,77.784487,0.050749548,0.176857695,0.104761355,0.033985417,0.035485651,0.081601419,0.047026269,0.041948203,0.052119143,0.031267263,0.039624631,0.041393608,0.029564951,0.02810608
28.14926,77.784648,0.057745431,0.119552016,0.064971596,0.037833296,0.042046212,0.076802991,0.043352403,0.048887491,0.050206061,0.031669952,0.038756941,0.046075106,0.020890314,0.022573978
