"Latitude","Longitude","20170520","20170609","20170714","20170719","20170808","20170823","20170912","20170917","20171002","20171007","20171022","20171027","20171101"
28.154384,77.785188,0.156900726,0.332277367,NA,NA,NA,0.68853787,0.634924032,NA,0.789288408,0.71994852,0.253012048,NA,NA
28.154015,77.784587,0.162725357,0.508741259,NA,NA,NA,0.711651299,0.642810529,NA,0.799682035,0.706803456,0.169630257,0.155217619,NA
28.15376,77.784265,0.155264236,0.263063387,NA,NA,NA,0.703511053,0.688077431,NA,0.827031725,0.669308675,0.195293146,0.194771802,0.174581637
28.152124,77.78625,0.212497496,0.508631579,NA,NA,NA,0.708132045,0.731397459,NA,0.760246805,0.627134287,0.257199603,0.246424193,NA
28.152384,77.783965,0.146293305,0.146610444,NA,0.458440888,NA,0.661979753,0.715127288,NA,0.850087413,0.773860705,0.446189376,0.259417808,0.224268178
28.152625,77.783573,0.150580982,0.136329018,NA,NA,0.481865285,0.58125,0.64478595,NA,0.783952367,0.676756757,0.245396146,0.229490265,0.155690134
28.151944,77.783407,0.188067445,0.30500618,NA,NA,0.493558606,0.62886049,0.647785349,NA,0.786918963,0.661814556,0.207736142,0.198879552,NA
28.15227,77.782897,0.173984632,0.408010862,NA,NA,0.645726496,0.624561404,0.668083203,NA,0.703647029,0.547312642,0.223736969,0.181837204,NA
28.152573,77.78264,0.106037152,0.133520383,NA,NA,0.533851276,0.639258679,0.670292887,NA,0.70545829,0.57958432,0.24620435,0.155812403,0.147959184
28.152999,77.782415,0.107699358,0.216591832,NA,NA,NA,0.653580776,0.669902913,NA,0.775137112,0.663823382,0.280346163,0.223519239,0.158979644
28.152895,77.781878,0.131280389,0.151585205,NA,NA,0.485810621,0.645064806,0.692494437,NA,0.703117269,0.58444217,0.232854864,0.209243697,0.151112248
28.155486,77.775881,0.195360195,0.45890411,NA,0.33937895,0.569789165,0.663927691,NA,0.51354222,0.778856299,0.700298782,0.23351533,NA,NA
28.151755,77.774572,0.169112509,0.180304127,NA,0.323943662,NA,0.681770285,NA,0.605804111,0.292107118,0.255098115,0.235758481,0.214889244,NA
28.152157,77.774384,0.131019037,0.165365261,NA,NA,NA,0.682142086,NA,0.617971888,0.635828221,0.390942901,0.225082508,NA,NA
28.152833,77.773188,0.135216573,0.144055106,NA,NA,0.540498442,0.708609272,NA,0.643604651,0.746367239,0.354108957,0.211517761,NA,0.179196451
28.152384,77.773553,0.312134754,0.68441957,NA,NA,NA,0.688848512,NA,0.652714932,0.837825796,0.817772778,0.466978586,0.242722345,NA
28.153386,77.780221,0.141708543,0.162415241,NA,NA,NA,0.555251142,0.351786415,NA,0.552637861,0.569147497,0.324717286,0.250594389,NA
28.152303,77.781079,0.187767584,0.156092649,NA,NA,NA,0.553974637,0.665930536,NA,0.547799697,0.288812785,0.239890959,0.212914879,0.154883972
28.153727,77.780778,0.194309732,0.182227746,NA,0.682188591,NA,0.449990652,NA,NA,0.355948631,0.286053256,0.238778343,0.223845975,0.2394939
28.154824,77.78154,NA,0.132585651,NA,0.554021894,0.529685189,0.669288079,NA,NA,0.275121556,0.318760509,0.153459821,0.146707348,0.141374838
28.149938,77.790901,0.320560748,0.182687632,NA,NA,NA,0.662291871,0.732520325,NA,0.771760155,0.689079422,0.28772298,NA,NA
28.152393,77.79302,NA,0.307958478,NA,0.575,0.749583256,0.728272143,0.679615539,NA,0.723912497,0.719978746,0.424234758,NA,NA
28.15104,77.794511,NA,0.173406443,NA,NA,0.648130081,0.702060222,0.77214043,0.55530626,0.8,0.734731324,0.27116513,NA,NA
28.149825,77.794071,NA,0.170278638,NA,NA,0.621052632,0.712580349,0.747617074,0.680110625,0.59184688,0.417935702,0.16680684,NA,NA
28.151769,77.795729,NA,0.301917808,NA,0.479622266,0.79606161,0.763737395,0.737479054,0.648307896,0.624657534,0.278121137,0.222764228,NA,NA
28.150624,77.798223,NA,0.19300125,NA,NA,NA,0.697799731,0.712848651,NA,0.633076309,0.319281118,0.206516291,NA,NA
28.15044,77.797945,NA,0.192489974,NA,NA,NA,0.731524008,0.730346577,NA,0.553286201,0.282587261,0.201482658,NA,NA
28.150553,77.798996,NA,0.167600611,NA,NA,NA,0.664796949,0.704578313,NA,0.767137097,0.688506385,0.327311371,0.271637816,0.269357109
28.149863,77.798685,NA,0.167052597,NA,NA,NA,0.45900858,0.568230604,NA,0.47761194,NA,0.30469332,0.269781639,0.281498829
28.149035,77.784796,0.192191054,0.174407275,NA,NA,0.454976303,0.625414889,0.725319927,0.539676113,0.782778865,0.708866995,0.261776983,0.242891958,NA
28.146632,77.787892,0.217074217,0.29406037,NA,NA,0.536933265,0.582772544,0.674066846,0.700047461,0.79833207,0.75677111,0.325651072,0.272515709,NA
28.146443,77.788299,0.149121281,0.174791086,NA,NA,0.66645258,0.711059908,0.682190498,0.721851255,0.817553191,0.766610832,0.261856597,0.232389422,0.216737189
28.14789,77.787527,0.170351577,0.214389535,NA,NA,0.699740035,0.690900777,0.655815882,0.588329154,0.419176568,0.385765859,0.211093991,NA,NA
28.14755,77.790397,0.14374203,0.294957184,0.320243223,NA,0.758263251,0.671209172,0.724624488,0.70761079,0.739590218,0.321351546,0.197938144,NA,NA
28.14815,77.791191,0.14823884,0.196975153,NA,NA,0.694988169,0.676231468,0.68597561,0.647933117,0.266978401,0.137877373,0.195382883,NA,NA
28.149182,77.790188,0.247445887,0.220986281,NA,0.582818294,NA,0.730316324,0.76408612,0.564535585,0.813333333,0.738629822,NA,NA,NA
28.149295,77.788696,0.187107438,0.181745652,NA,NA,0.596880416,0.716216216,0.723936817,0.66825596,0.774343776,0.686069326,0.234263465,NA,NA
28.14956,77.788337,0.179144385,0.181774733,NA,NA,0.690518431,0.697533971,0.691115953,0.64961569,0.775062344,0.688434304,0.249168053,NA,NA
28.149238,77.787935,0.190537793,0.199742475,NA,0.510628248,0.716739766,0.716293368,0.718322494,0.620664565,0.745264533,0.601325758,0.249675465,NA,NA
28.148959,77.788315,0.170937171,0.156156628,NA,NA,0.693231215,0.707919593,0.730390981,0.635504724,0.749130651,0.414699162,0.232893911,NA,NA
28.149196,77.78743,0.169123669,0.17586607,NA,NA,0.507588533,0.650301464,0.704490157,0.680204224,0.791685701,0.742405832,0.350513113,0.255471289,NA
28.150132,77.779909,0.179034769,0.652849741,NA,NA,0.480161399,0.635878788,0.681732972,0.618343838,0.338484546,0.181440443,NA,NA,NA
28.149607,77.779132,0.137812653,0.489976215,NA,NA,NA,0.615205224,0.661364132,0.640964995,0.295160191,0.150130548,0.163582966,NA,NA
28.148311,77.778842,0.158803987,0.513532032,NA,NA,0.393028025,0.646188341,0.7124286,0.657994218,0.285123067,0.164908049,NA,NA,0.218078538
28.147559,77.779292,0.223373838,0.189158453,NA,NA,0.557446809,0.617598877,0.693193941,0.702923474,0.563884157,0.233785269,0.168918919,NA,NA
28.146398,77.771943,0.144174217,0.264665549,NA,NA,0.679902755,0.63246948,0.629264106,0.640675069,0.335680751,0.280665281,NA,NA,NA
28.147744,77.772582,0.149421488,0.203408553,NA,NA,0.526091825,0.635695765,0.588346259,0.645996674,0.673446949,0.605024051,0.286055086,0.252433485,0.258193091
28.148673,77.775535,0.13747646,0.171214297,NA,NA,0.507113355,0.608355091,0.642243329,0.65034965,0.587765225,0.446200918,0.244455159,NA,NA
28.146826,77.774446,0.239057239,0.459450458,NA,0.5335,0.600253807,0.564703099,0.566280033,0.474404341,0.515188335,0.351656096,0.23408284,0.17806913,0.182207422
28.146675,77.775084,0.149857359,0.186030893,NA,NA,0.632874426,0.578528827,0.644214162,0.691866872,0.638526255,0.521320495,0.219501434,0.201546861,NA
28.146159,77.776798,0.14753004,0.410265012,NA,NA,0.448107448,0.606479276,0.657786441,0.716431925,0.824456522,0.718635467,0.290959156,NA,NA
28.146462,77.776347,0.224907063,0.174478276,NA,NA,0.687472527,0.672548002,0.704904406,0.661095832,0.477992711,0.305145414,0.220496174,0.216674301,NA
28.14615,77.775832,0.130084151,0.174842767,NA,NA,0.580255205,0.606852497,0.666435666,0.6914545,0.720136519,0.633360859,0.228726877,0.200909091,NA
28.145376,77.770243,0.219622642,0.673900519,NA,NA,NA,0.663938898,0.707468477,0.731986275,0.790615317,0.709739634,0.257040679,0.238669238,NA
