"20170520","20170609","20170714","20170719","20170808","20170823","20170912","20170917","20171002","20171007","20171022","20171027"
0.713325086120604,0.279393791,0.28526151344437,0.331594614385062,0.545635711,0.668874172,0.679978701,0.676492445,0.76916996,0.763870628,0.559599156,0.412854589384371
0.20451871,0.321995465,0.571660496030736,0.603734912,0.698211578822631,0.707213305,0.683074593,0.710112434174742,0.763822526,0.725011956,0.511163895,0.420628399199846
0.139007334,0.207225492,0.478816946,0.501877746293933,0.556168506,0.609179732,0.645183645,0.625745527,0.697360704,0.668829163,0.404437316,0.257056320028708
0.427142857,0.61460367,0.74441438969854,0.748845167,0.73970746246712,0.694742793,0.648717447,0.677025431062043,0.735132434,0.687373737,0.148797962419513,-0.202518855092478
0.198236035,0.550609887,0.803360962595361,0.784780662,0.605558841,0.528151261,0.552507984,0.487802735525313,0.239263804,0.211651523,0.242650722,0.283991117945175
0.527591122,0.679115854,0.780356834,0.794373744,0.741467803132874,0.682089245,0.680757681,0.668825162,0.601222307,0.598255655,0.777670512780439,0.930416468967397
0.114867128781861,0.551189697,0.76649003737622,0.755021076,0.671562730028396,0.675,0.649331963,0.545695364,0.732007328,0.722723544,0.486437613,0.35441302744484
0.365568987,0.584685269,0.740340597,0.777164539,0.778193422655649,0.72021364,0.686625874,0.671339922,0.72482663,0.726384365,0.459890476987566,0.231284127645943
0.410991898,0.677345099,0.865224289660401,0.861214447522854,0.761838224,0.633267327,0.617283951,0.638744638,0.652367964,0.606671646,0.179189642223003,-0.0934198906283278
0.409254375,0.57073786,0.683746692285727,0.69382716,0.727122915551114,0.708274895,0.696931217,0.753724176139428,0.788251061,0.656603774,0.296063359,0.242935278
0.499072356,0.639519359,0.740072202,0.785925926,0.814045971459152,0.71174915,0.586016466657359,0.599780099,0.713995943,0.695686275,0.215227321578476,-0.134888143313652
-0.219344866229989,0.608128834,0.838023151615484,0.806192469,0.692001987,0.716157205,0.727426876,0.729317667252734,0.739149989,0.737219523,0.540086414,0.370981786901703
0.413086583,0.654233274,0.739615623,0.747964523181084,0.737578211,0.640422078,0.643572799,0.664831535,0.730587943,0.68586903,0.512814133,0.486114848071957
0.228825271,0.373079737,0.661601186,0.530493708,0.594202899,0.64942741,0.604621849,0.602359882,0.650680348,0.571744907,0.42662116,0.509355270130986
0.452223877,0.641447368,0.787922040056589,0.788792530943212,0.739369442,0.661465534,0.627633069,0.642445988834764,0.670879676,0.647058824,0.378313013110082,0.202225053961248
0.408102345,0.637730177,0.731582126,0.745235553716321,0.768185452,0.696304045,0.664091812,0.667857994,0.713394018,0.722934279,0.487804878,0.260763999950534
0.404212773690819,0.576164016,0.765376456992311,0.777301927,0.77100017,0.708035339,0.678850623,0.690906117151125,0.727295853,0.719840213,0.509758002,0.347151541580484
0.0537204944915384,0.610530547,0.807715741886651,0.793863367,0.71149352,0.700657197,0.691275168,0.519535611,0.669064748,0.661752881,0.495307612,0.416336693759012
0.47228761,0.659413434,0.746541904,0.78803812,0.785304625607099,0.685658915,0.617658371779217,0.634311512,0.714761376,0.692444444,0.284016043056862,-0.00355073907189707
-0.464629232902789,0.26839711,0.640308114235823,0.641463415,0.642410273,0.70191297,0.713269615,0.73521709131552,0.779839519,0.751322751,0.560244026,0.46457987086295
0.161949122,0.244808934,0.735103966,0.765096953,0.790594029426841,0.732334047,0.654998802800767,0.679725759,0.815450644,0.797685384,0.544012871,0.3942881024242
0.190346275,0.432588209352619,0.696061123493198,0.716295874,0.747346072,0.720245399,0.692624828,0.69332079,0.752539724,0.720955483,0.523732904,0.440694685331522
0.37290241808525,0.311752988,0.591940355543123,0.640368852,0.764602082,0.735812883,0.694587364,0.713615993802818,0.794457275,0.800731261,0.573941988,0.373717241820754
0.172668317228484,0.517635066,0.797010162979179,0.807976841,0.778003384,0.694487492,0.69777574,0.703764283840083,0.696969697,0.683328518,0.588029167640279,0.532448586275464
0.497659906,0.678538813,0.834289455028213,0.809617272,0.668804014,0.720246734,0.669801085,0.671089261066857,0.664446295,0.625496251,0.471269804,0.421550592487102
-0.948441823401856,0.310037175,0.778248532298882,0.750660128,0.650263076,0.715836402,0.733778427,0.749070292992373,0.790458372,0.776770808,0.575555025,0.436125577748413
2.72213945439626,0.23132969,0.505703422,0.669844021,0.767940515,0.731105203,0.735094038,0.529263158,0.811857362,0.807835413,0.597698606,0.511104459650829
0.504665314,0.677895534,0.754213483,0.740654978,0.762631311458241,0.658163265,0.499705015,0.640562671,0.665783771,0.69902414,1.61448293541414,2.3488323883569
0.303296039,0.558108323302299,0.74983909393608,0.757813962,0.753856783947795,0.713183988,0.658932715,0.669683535075376,0.703366697,0.685250529,0.445353902211792,0.283697103644654
4.61472426348147,0.580861658,0.51596768,0.712458287,0.745136187,0.704283361,0.65143121,0.652587993397886,0.671896504,0.66600171,0.558550523147265,0.482825873342664
0.355769231,0.623928134,0.746606335,0.654959951,0.678321678,0.666934512,0.653988868,0.646229739,0.690002724,0.656881228,0.104189741132563,-0.301212369112395
0.182253973325565,0.580277605,0.785359157930299,0.78326722,0.728428351,0.683450181,0.657243816,0.549892832,0.633499606,0.609581498,-0.473656629531659,-1.35890421455277
3.92055271119896,0.597101449,0.553918285,0.717284356,0.747181578,0.707526004,0.665114113,0.648421502132232,0.612177027,0.61005291,0.481368045,0.364092452028245
0.458596049,0.691351046,0.763343404,0.79546161,0.768210227412516,0.679924953,0.661204424,0.678440926,0.709966934,0.734140436,0.506024096,0.243071639719642
0.139697124,0.214564752746543,0.462204589639204,0.501367722,0.637451876517354,0.679775281,0.683131017,0.712686968181812,0.776629766,0.746478873,0.567644276,0.490569172014528
0.37302402,0.545656118,0.637662094,0.661796774590344,0.71598572,0.637082427,0.65454956,0.659981343,0.742758959,0.733667084,0.496605482,0.326190675519628
0.147239264,0.341825016,0.461067367,0.681683302,0.697526237,0.688788129,0.674984533,0.709290389563562,0.787666264,0.748115731,0.527695351,0.437918778190851
-0.476836659062749,0.430068666,0.793316061552206,0.775483871,0.68348745,0.687115165,0.655438747,0.604455558,0.679701121,0.659964368,-0.0796856232914114,-0.673932515152352
0.40651651,0.366717691,0.761773431230551,0.79776848,0.789898731040328,0.6982823,0.61532567,0.630329457,0.757066463,0.706589958,0.516054457,0.505895525386654
0.403634105,0.387785876,0.760079282479198,0.783212896,0.747007979,0.72244599,0.651895154,0.66870665459396,0.747759857,0.744652105,0.510242973,0.324121068127093
0.220949878,0.740884407,0.769604182,0.757342516,0.500702839,0.698924731,0.657392364097896,0.65935993,0.802734813,0.809392265,0.555197792,0.346150189252837
0.161408657,0.295050871,0.273502617,0.3350571,0.620413609,0.715202703,0.689605881,0.675255442,0.588039867,0.391767554,0.214231643,0.528824071431324
7.01173833972025,0.540048277,0.479458795,0.793002381,0.789402404,0.749954898,0.704765922,0.524712255,0.784503632,0.766748166,0.548917102,0.48186371385691
0.333867414,0.606711916,0.795105589317711,0.797098360160713,0.754355401,0.710510747,0.714979757,0.674853293,0.749577805,0.743854474,0.505697645,0.326379843531862
0.299855937,0.442479634,0.765971082321534,0.778907243,0.699054451,0.647916667,0.708724525,0.572661217,0.767724138,0.762721239,0.527572016,0.390630733545349
0.344807354,0.554238293,0.740571154779653,0.751264738375787,0.761476726,0.732589527,0.658811262,0.66218638,0.715867159,0.695557174,0.488718076,0.36615799287718
