"VV_2017-05-15","VV_2017-05-27","VV_2017-06-08","VV_2017-07-02","VV_2017-07-14","VV_2017-07-26","VV_2017-08-07","VV_2017-08-19","VV_2017-08-31","VV_2017-09-12","VV_2017-09-24","VV_2017-10-06","VV_2017-10-18"
0.062244892,0.065831698,0.115093246,0.130074009,0.100977503,0.062619396,0.162910298,0.167267293,0.221022397,0.206174746,0.196495324,0.112631559,0.091040909
0.037227716,0.068682559,0.070527017,0.083299838,0.109493196,0.136245906,0.278181672,0.096510708,0.250168383,0.22381413,0.165818408,0.09019009,0.077985384
0.034342151,0.047641184,0.064538606,0.080358788,0.0681317,0.162569329,0.231972083,0.088600069,0.175565958,0.066525504,0.226770923,0.142320544,0.093097508
0.147414118,0.05641732,0.094620541,0.03166509,0.215930954,0.244445994,0.191125527,0.098040842,0.176509306,0.127431974,0.294508249,0.099411346,0.068209454
0.257417113,0.081839345,0.108978406,0.045676127,0.153066322,0.169508889,0.215857357,0.107906811,0.160001084,0.129779756,0.205727965,0.086081117,0.085385591
0.066033855,0.07828182,0.185191646,0.040683124,0.108919263,0.221949577,0.181435764,0.178965941,0.24002628,0.102605812,0.29502362,0.076361403,0.061414972
0.086343475,0.247683063,0.182433486,0.082392946,0.094894879,0.220322013,0.158531114,0.139429137,0.131365642,0.121075049,0.118549958,0.129940018,0.094897211
0.076485157,0.071710333,0.089062922,0.071177259,0.182140902,0.336396724,0.155380562,0.087682366,0.129986763,0.1876847,0.136025086,0.07523194,0.098581657
0.269193828,0.322577864,0.229086176,0.081700251,0.124297127,0.158135802,0.152742848,0.107408538,0.208313257,0.147236109,0.126400784,0.060279202,0.075829849
0.116331406,0.092274733,0.118005805,0.03791061,0.109892182,0.257889301,0.216883674,0.121780612,0.251224697,0.14676398,0.140394539,0.073887676,0.068830468
0.042701535,0.048090871,0.055366158,0.076390207,0.080797106,0.181628436,0.191347584,0.183431521,0.157601923,0.202863961,0.116397724,0.127386793,0.090877973
0.042733241,0.046972875,0.093205057,0.083307065,0.093904957,0.160959959,0.178396672,0.174800962,0.247418597,0.166903824,0.255961984,0.165561363,0.065544948
0.065215401,0.078152224,0.071810007,0.120887965,0.064506978,0.07338421,0.23757115,0.136369407,0.201337159,0.1941358,0.292317003,0.156368673,0.098042712
0.062866479,0.083357617,0.06885577,0.074142776,0.071280278,0.121718913,0.178764418,0.262285948,0.151811689,0.13856931,0.215055153,0.059432156,0.042002033
0.054803945,0.048127372,0.10190247,0.096232116,0.111542016,0.131855696,0.205765083,0.161022246,0.143256217,0.178953558,0.168471426,0.077020057,0.107095897
0.038417831,0.151164785,0.08148922,0.125225708,0.048873376,0.125715956,0.161436558,0.204707831,0.244600117,0.183386713,0.246453494,0.067218252,0.086784028
0.041774932,0.051803611,0.039799359,0.09714067,0.100587748,0.113501586,0.146337777,0.129943103,0.243495062,0.162547246,0.205626711,0.105582632,0.073745422
0.067401856,0.079424605,0.06554696,0.115235463,0.085596479,0.153651133,0.164063677,0.163683489,0.18780987,0.206949621,0.217823133,0.123420566,0.066778988
0.113584593,0.15662244,0.157381922,0.121974967,0.113505267,0.134629503,0.150345594,0.204870731,0.121796861,0.118902601,0.099345669,0.070064127,0.072326414
0.107581519,0.222984582,0.134710535,0.211422697,0.080204673,0.121137373,0.147496879,0.176765695,0.176906362,0.165611953,0.276098669,0.0804886,0.103354841
0.046244789,0.265566528,0.060479786,0.234227821,0.212505817,0.241609633,0.139922395,0.173624411,0.151371375,0.167462826,0.070341751,0.077798381,0.067021228
0.126720607,0.070521809,0.133115038,0.118218243,0.058566175,0.075290874,0.189673454,0.222782657,0.138148293,0.200013697,0.255994439,0.097970255,0.088871777
0.022806324,0.064992562,0.083202779,0.080444142,0.071185775,0.143003911,0.18459256,0.139181659,0.146279991,0.218477517,0.221345469,0.049232934,0.041894358
0.110799521,0.199902609,0.186337844,0.103757873,0.093592286,0.145157382,0.197730854,0.152460754,0.146318734,0.142562941,0.16824013,0.101994246,0.120753363
0.028492771,0.075134367,0.123634279,0.093660973,0.052468587,0.069827512,0.21906288,0.182455331,0.213074237,0.173311457,0.14621827,0.092808478,0.062643066
0.06697692,0.075211912,0.097037874,0.085408583,0.07454212,0.20585075,0.198699549,0.121546738,0.204204574,0.219392121,0.131685749,0.098802283,0.06616392
0.036092281,0.049872387,0.081369862,0.136149764,0.083353758,0.125991896,0.176076189,0.237700537,0.144342676,0.128042147,0.169339761,0.067658313,0.07571917
0.027424153,0.031537898,0.07271532,0.073327914,0.053723246,0.083954163,0.169932112,0.167424127,0.189586863,0.171106532,0.236141413,0.136316627,0.029060584
0.089519225,0.10056711,0.150916755,0.157289609,0.213692844,0.174295485,0.164675772,0.173058391,0.191905528,0.158876017,0.184345677,0.099372946,0.085050225
0.099478737,0.136600241,0.099399053,0.231580883,0.181017801,0.205110043,0.186988294,0.146396846,0.166412517,0.226353735,0.211378649,0.165811121,0.102813639
0.028283348,0.086452648,0.096650779,0.128315181,0.073461287,0.081518322,0.208362952,0.18688482,0.177763134,0.158783615,0.188558027,0.107974418,0.093969628
0.093694523,0.09185528,0.12246462,0.093767919,0.05598145,0.111931339,0.167346999,0.130545557,0.226336375,0.170819774,0.144337058,0.050644506,0.106622152
0.054772943,0.089757465,0.183050483,0.117603257,0.116997927,0.109790191,0.156902388,0.222399041,0.249317884,0.194648683,0.103336535,0.079188868,0.06882219
0.075315259,0.085510321,0.152363569,0.111801118,0.080455787,0.163007423,0.152094871,0.131942242,0.146158159,0.172342807,0.173541233,0.109716013,0.095965229
0.043866072,0.085307144,0.188625216,0.13471356,0.156382486,0.194432497,0.196907654,0.104505844,0.210186347,0.105807178,0.189987883,0.07742551,0.093164772
0.081750594,0.075198449,0.098370634,0.078076214,0.082827523,0.260976315,0.223546997,0.134505466,0.138816252,0.147768006,0.155434251,0.060331725,0.056164239
0.074351408,0.14436698,0.141856611,0.19169946,0.103183471,0.153004289,0.193443328,0.201384217,0.210170209,0.139384136,0.221563593,0.123771414,0.116674095
0.047509976,0.096382357,0.176701516,0.258238286,0.203662813,0.176753849,0.178911328,0.177452862,0.175971091,0.148175046,0.18446748,0.100501411,0.151424021
0.055683337,0.102059059,0.132788554,0.159744933,0.130109623,0.135036424,0.216083094,0.178163677,0.18042171,0.171320662,0.1164947,0.112899229,0.149713665
0.066035956,0.115380339,0.114748493,0.177160785,0.149149761,0.207060948,0.157924592,0.181149945,0.235490814,0.190150619,0.298102558,0.160786748,0.193249553
0.097313635,0.115016967,0.175215304,0.099207312,0.135046035,0.162441954,0.187892422,0.15064843,0.216201454,0.177084625,0.216919899,0.129551709,0.090109676
0.104030982,0.106898233,0.105767518,0.194867581,0.202574968,0.177455887,0.220528185,0.15020889,0.166489273,0.2335549,0.226714343,0.179453894,0.117774144
0.060329877,0.069639675,0.110331453,0.140091091,0.202134043,0.16133821,0.144576252,0.118631437,0.146296009,0.164239511,0.204056233,0.082585,0.093919516
0.251757205,0.085649915,0.105522446,0.138156116,0.135668069,0.169356048,0.166166514,0.162207574,0.23778376,0.299484223,0.236999214,0.155426964,0.217784062
0.065332189,0.091371991,0.100249134,0.203217536,0.133612856,0.181429431,0.212692171,0.169902474,0.273337424,0.303186357,0.247475013,0.117903791,0.198536113
0.0484519,0.126076281,0.060312442,0.211884946,0.189398795,0.283139169,0.208119541,0.164987043,0.168118894,0.220693529,0.161667198,0.112357453,0.105454981
0.09046232,0.065336004,0.088695407,0.130918697,0.11908064,0.215106666,0.15900746,0.139723822,0.145132288,0.130510762,0.107539244,0.064639762,0.058115363
0.052935001,0.111478657,0.099796884,0.231391162,0.163773462,0.203798532,0.190452412,0.168086812,0.206151292,0.207570419,0.236875683,0.122520976,0.088957131
0.063369371,0.055976432,0.112975605,0.142400473,0.105503917,0.102656871,0.160749897,0.118632041,0.179731861,0.212924391,0.252961487,0.100724585,0.105184622
0.07227955,0.191676274,0.121040642,0.181947619,0.170454904,0.192992032,0.174875379,0.125746474,0.169657856,0.253884137,0.08907143,0.103167772,0.15225631
0.090318576,0.087835878,0.08654058,0.161286309,0.110410631,0.160408527,0.154308677,0.108588479,0.146551043,0.163044989,0.195333481,0.168407723,0.092026569
0.06400039,0.090667531,0.118173704,0.179613754,0.123924702,0.155745625,0.13998495,0.206990033,0.11761754,0.141545966,0.164391235,0.116651826,0.103227772
0.086234406,0.123782799,0.160340577,0.095687047,0.082257338,0.166719884,0.193226814,0.128648132,0.170049638,0.146592364,0.211927027,0.110347524,0.074203484
0.073609531,0.084068149,0.21142827,0.130388945,0.13045156,0.153770834,0.257177919,0.13916561,0.185705647,0.114628717,0.153695717,0.092862181,0.095505267
0.100082837,0.109476909,0.094638109,0.172440663,0.134017318,0.206893116,0.148353949,0.121888265,0.153937444,0.192419171,0.17042999,0.092646524,0.066309169
0.104973771,0.145291805,0.12027695,0.337933838,0.146599084,0.196142972,0.214031726,0.166246444,0.279228032,0.230623066,0.218871742,0.140873462,0.15521203
0.073600374,0.066378117,0.074745893,0.119992584,0.1661053,0.191258982,0.204298303,0.18815729,0.158297196,0.143541649,0.218849719,0.11511302,0.076212421
0.062381864,0.065383621,0.093804158,0.2319673,0.110543184,0.16974251,0.177660435,0.106703974,0.212000296,0.160010293,0.139158562,0.114545517,0.105376855
0.05508085,0.058074635,0.10366223,0.14650628,0.134121865,0.218141496,0.203991786,0.20482713,0.273797065,0.238763034,0.180618078,0.132586434,0.137106732
0.06195097,0.124014698,0.23821722,0.106736831,0.078476138,0.1170386,0.240533531,0.190996706,0.18974486,0.140520751,0.17668508,0.049681362,0.046015579
0.071082041,0.068414532,0.060120568,0.138273492,0.124874912,0.174320653,0.197738692,0.123505779,0.227309689,0.21067141,0.111757122,0.084318787,0.092985712
0.086873606,0.149485394,0.170411393,0.07898473,0.05639508,0.143737018,0.172806263,0.130017251,0.223888278,0.16210933,0.247266799,0.06040892,0.041555792
0.046784144,0.15929085,0.081499487,0.156316146,0.197379172,0.154899254,0.211018443,0.154567719,0.152905479,0.17949295,0.177113846,0.103850715,0.088406071
0.062492214,0.207946002,0.168305472,0.117870688,0.12272387,0.19958742,0.146743342,0.118299216,0.159608811,0.146211609,0.087979324,0.06520091,0.07900428
0.059599407,0.112564042,0.131134674,0.162507027,0.154159486,0.219323665,0.199005872,0.129857972,0.181681484,0.158279836,0.145011023,0.147438765,0.174069569
0.082240812,0.109211758,0.302144945,0.157198504,0.150639832,0.15032135,0.173561499,0.121464238,0.181557134,0.169586748,0.127645761,0.106316365,0.122395769
0.175427452,0.126132727,0.160293639,0.22629416,0.191351399,0.144110471,0.175041944,0.130210772,0.167555839,0.17169413,0.197558939,0.196714222,0.170832708
0.077039771,0.085210852,0.075965129,0.184926733,0.155747369,0.096263386,0.136139065,0.139395773,0.151273414,0.197860196,0.183645651,0.16369468,0.149519444
0.108939342,0.159263968,0.149919748,0.13750802,0.145611703,0.208981082,0.23066774,0.123267494,0.16583994,0.227782369,0.225031793,0.162536636,0.147366285
0.110421136,0.091977678,0.123999692,0.169108361,0.182495698,0.213958755,0.173846826,0.156389251,0.183229744,0.1804443,0.218542144,0.218486711,0.150126219
0.060384005,0.064137727,0.072525367,0.173063174,0.122300856,0.119174726,0.187035739,0.102291867,0.102315851,0.110277764,0.224332184,0.129492462,0.152189463
0.161636665,0.171494603,0.139132529,0.216184452,0.199883714,0.210201934,0.306885988,0.168162808,0.265443325,0.247376382,0.178682044,0.167004764,0.165054142
0.115512848,0.149457991,0.097170912,0.230282322,0.172575474,0.184278756,0.270162821,0.189374238,0.143184349,0.173351899,0.163537353,0.215318441,0.121663623
0.1104571,0.099179201,0.10823974,0.17971912,0.226447567,0.277171135,0.182206824,0.221481234,0.164750159,0.191651464,0.161767736,0.202652797,0.16597496
0.108952008,0.140285566,0.167428777,0.218342692,0.188045084,0.157389775,0.16620034,0.149264529,0.151020825,0.163140506,0.153442323,0.131471068,0.153839767
0.113987051,0.123668216,0.145231336,0.176782489,0.173574239,0.177938402,0.264988154,0.120612212,0.23991631,0.158503965,0.272048593,0.15307489,0.106885262
0.123544477,0.13148959,0.120249607,0.175682679,0.202228308,0.148114353,0.221995085,0.139315188,0.142100662,0.180426836,0.188584119,0.182927191,0.181798056
0.116582654,0.140961528,0.1098575,0.194069147,0.160245508,0.132798061,0.197642252,0.130599722,0.178644836,0.20169495,0.173568994,0.246843711,0.109136909
0.146924123,0.14480947,0.148577586,0.165034622,0.128553912,0.177153632,0.293282598,0.149743199,0.133391201,0.209897354,0.171601698,0.165499523,0.174440399
0.044132054,0.067583315,0.072400354,0.16766502,0.129686043,0.12586017,0.18184036,0.070778728,0.11457663,0.184999883,0.115642823,0.132965639,0.106212415
0.060219858,0.050983667,0.078408211,0.155485198,0.106188186,0.110146105,0.179002255,0.132348061,0.124985322,0.144942328,0.171266705,0.141613021,0.12883991
0.106087938,0.123890713,0.137534261,0.192824438,0.219904348,0.160977289,0.277684897,0.1710971,0.17241767,0.156298533,0.187093109,0.209251776,0.190207928
0.091821805,0.081673265,0.095052406,0.198716804,0.105960451,0.125224799,0.219288319,0.121433519,0.155183196,0.156333074,0.178229108,0.197148487,0.111761957
0.104685865,0.096578129,0.129975721,0.145307943,0.10976661,0.151795641,0.209970087,0.16268599,0.157678545,0.18593353,0.18243295,0.153286383,0.1471591
0.131268844,0.121988855,0.121565595,0.205008402,0.145215437,0.205937102,0.229872823,0.122276381,0.141091496,0.213276088,0.199543208,0.146296665,0.127119392
0.045319192,0.092478357,0.080979303,0.153486833,0.115873694,0.093465507,0.120895199,0.073364176,0.163137496,0.136711806,0.160778731,0.116362512,0.156976908
0.156261727,0.156257525,0.15309076,0.270517766,0.154150829,0.184719145,0.184010208,0.205985352,0.150418818,0.182186037,0.247471556,0.174258128,0.176414862
0.152826279,0.12504369,0.118423745,0.207164541,0.167713508,0.189196974,0.227401391,0.18277958,0.175663501,0.195242345,0.186700225,0.139908284,0.175632894
0.110466324,0.093005039,0.089864649,0.237875685,0.148389861,0.157459676,0.2105387,0.142164573,0.178194717,0.176204041,0.157924801,0.09409494,0.104216568
0.132996663,0.103907414,0.10333319,0.181696936,0.14705202,0.19217588,0.304486305,0.123181671,0.207999632,0.174116969,0.139640033,0.172636822,0.188994288
0.120690607,0.084427491,0.126395851,0.278210133,0.15007931,0.168244392,0.209586307,0.140939415,0.199813575,0.364482254,0.205968961,0.23421748,0.185615167
0.098792627,0.106199495,0.098392606,0.272860318,0.202945322,0.164059833,0.217520386,0.129335344,0.168651983,0.182190031,0.167396501,0.122095764,0.096056439
0.165179059,0.116943695,0.127942413,0.165233612,0.1229674,0.193235978,0.147531405,0.188935086,0.153371856,0.164877877,0.230239049,0.160645947,0.130017132
0.103418745,0.109125949,0.09616559,0.153408587,0.11661537,0.134560883,0.172406033,0.255406022,0.129840344,0.120810919,0.232207119,0.120163053,0.083061755
0.112991482,0.109275728,0.075877108,0.139179409,0.179588735,0.147521481,0.14842315,0.325425059,0.105184279,0.084502026,0.203303456,0.159899324,0.119660795
0.352626175,0.1790746,0.139015511,0.250682235,0.227400914,0.212905988,0.291842818,0.510715246,0.254571736,0.188415051,0.355953932,0.161837637,0.153154537
0.146856114,0.137600109,0.331579477,0.290834099,0.224556208,0.181362808,0.25496915,1.971709371,0.561701775,0.50549835,0.261102676,0.596098006,0.122697562
0.115011893,0.104435958,0.203415141,0.182757974,0.136647984,0.342171043,0.175681829,0.135571942,0.22283718,0.116448693,0.326705694,0.148596898,0.118031159
0.089523628,0.175378531,0.131279677,0.183785841,0.113819316,0.117970303,0.226998463,0.852084458,0.142622247,0.164773479,0.448499948,0.102975115,0.096762486
0.118744455,0.151314735,0.129818007,0.161800653,0.122792661,0.14424707,0.134301677,0.141934007,0.163854286,0.096664079,0.42159301,0.129217923,0.116305046
0.125805661,0.175919697,0.117558897,0.198336408,0.230733305,0.160520196,0.179742217,0.167143613,0.177563742,0.147193119,0.249342471,0.109623425,0.124613099
0.144363195,0.111538231,0.108032979,0.132532299,0.10527131,0.128166735,0.128667861,0.104777418,0.134257615,0.098422758,0.245381996,0.142076522,0.123446748
0.114522152,0.068945527,0.088197812,0.148880437,0.084301606,0.110126577,0.150031611,0.417313397,0.104991518,0.09480121,0.212128595,0.126644447,0.143948406
0.108850129,0.102647819,0.325400114,0.120844387,0.148888245,0.344014972,0.161978424,0.117467061,0.309152484,0.128016278,0.512577236,0.256629556,0.103399582
0.127867118,0.095688619,0.087585405,0.164416745,0.093096942,0.123981223,0.135505617,0.090174764,0.133592367,0.13122496,0.357058018,0.078649513,0.09439113
0.111120082,0.127260759,0.135645419,0.160646275,0.139454365,0.122309335,0.155455902,0.150331587,0.158105686,0.12000636,0.333238423,0.128871948,0.133555815
0.12910822,0.380037457,0.696843386,0.169146761,0.111240521,0.103766434,0.178345978,0.158217102,0.137865141,0.16912207,0.386781096,0.121361591,0.113828331
0.260110945,0.205968246,0.189702287,0.23881653,0.183182731,0.265767127,0.179740295,0.150063381,0.174277231,0.170801669,0.315038085,0.115071937,0.128588319
0.094505616,0.118693687,0.097417429,0.160735935,0.110401981,0.153028935,0.163105145,0.115724333,0.187239885,0.150879979,0.199043557,0.12371739,0.112202711
0.105395094,0.109120212,0.1075776,0.118178144,0.134530887,0.128978461,0.131823778,0.109281711,0.156969324,0.143921301,0.179645136,0.15638575,0.181906179
0.107359931,0.151112705,0.11516735,0.125086024,0.134962261,0.099981166,0.127973571,0.209677473,0.127359658,0.112893187,0.262426168,0.136187792,0.14439559
0.153679013,0.224229768,0.094554462,0.162215203,0.100840896,0.141845763,0.155690998,0.09528856,0.19511956,0.098722085,0.342062354,0.116869621,0.176628143
0.237482741,0.242701203,0.164391294,0.143525362,0.081271365,0.150427058,0.151176453,0.373517275,0.085559882,0.124068081,0.267279387,0.082432464,0.096804865
0.187130123,0.148807153,0.184493974,0.274462759,0.173638135,0.200703159,0.223286971,0.20425956,0.238547891,0.150379673,0.218460172,0.17342183,0.148963362
0.196586847,0.192776188,0.225089833,0.211423039,0.209632158,0.219807222,0.18772018,0.427497208,0.197790354,0.243231177,0.275477082,0.18903248,0.125982314
0.365285367,0.300617576,0.163981035,0.461279303,0.0931959,0.240962073,0.223773003,0.281327069,0.159395084,0.171519741,0.276062459,0.128223032,0.334073752
0.09790881,0.122233249,0.103270046,0.141225994,0.109831393,0.137650624,0.223095804,0.118296273,0.104026258,0.094243385,0.334421992,0.110176787,0.191381529
0.158357397,0.118442543,0.140573785,0.096679203,0.151015848,0.130463794,0.199148878,0.180799648,0.132722721,0.129115537,0.154396191,0.103827395,0.12894088
0.126319125,0.107591636,0.073434122,0.133885652,0.073308289,0.112675965,0.109449044,0.105328284,0.149013072,0.131643027,0.372158587,0.065852992,0.088537835
0.105106317,0.101580709,0.107072487,0.154680237,0.137787744,0.120354235,0.126259506,0.297654986,0.109977655,0.149347052,0.219439968,0.123619832,0.119369626
0.139236256,0.120389961,0.064172633,0.14472039,0.119536944,0.09961687,0.171888202,0.115028255,0.12915875,0.106197275,0.243654549,0.10013707,0.097019017
0.099415332,0.113545991,0.094541058,0.154009894,0.098286264,0.148894414,0.162990302,0.118921861,0.21270141,0.103010051,0.2442265,0.124371581,0.151514515
0.104792118,0.07970117,0.081513323,0.117657661,0.078425393,0.120705932,0.158405155,0.192542434,0.08805567,0.125440598,0.251236349,0.124794133,0.090385534
0.141986221,0.110058926,0.10844519,0.156446621,0.126654178,0.167710543,0.169361562,0.218165189,0.24560301,0.145608813,0.204508111,0.174196765,0.127876639
0.127443597,0.093964115,0.074060097,0.144446686,0.138893336,0.099309571,0.145151287,0.085688047,0.15629819,0.102823742,0.221122816,0.111790791,0.108784288
0.091721326,0.117100589,0.132252634,0.17091997,0.105425626,0.109308966,0.173438847,0.219555452,0.124409676,0.139242187,0.30630523,0.21346049,0.146122411
0.09706644,0.166595742,0.141390711,0.137885243,0.127243295,0.14863494,0.191138655,0.114325672,0.12864694,0.221084327,0.27889365,0.142496556,0.154286221
0.222229525,0.136059746,0.113337047,0.14733392,0.759936333,0.398991495,0.158104673,0.307109207,0.120493703,0.384106934,0.486081362,0.10255909,0.401851237
0.094207667,0.115888193,0.135501847,0.138356805,0.093110479,0.150501624,0.117907844,0.11709556,0.111067437,0.117577933,0.226802036,0.289454192,0.200373784
0.10112486,0.0893711,0.107108124,0.168452635,0.098297052,0.134298399,0.142563388,0.105350539,0.141482607,0.213247091,0.215154618,0.121752262,0.126966983
0.166756317,0.22613351,0.121956386,0.155666634,0.113075063,0.143792734,0.179414347,0.102764927,0.234186873,0.120349288,0.357739836,0.182630032,0.175424397
0.13127178,0.114108451,0.089758009,0.134103999,0.114412114,0.125836223,0.194369197,0.293044984,0.14712739,0.144985482,0.149432659,0.158168629,0.135599867
0.111100227,0.115863673,0.139208958,0.124410093,0.093325451,0.125261605,0.097743541,0.115634412,0.124809206,0.112336569,0.254646063,0.208411068,0.101523384
0.181862473,0.104614832,0.111817509,0.169579253,0.162081704,0.133006483,0.133622408,0.258827895,0.157207161,0.152693734,0.181710348,0.112921491,0.174298272
0.133158088,0.160156682,0.105320349,0.156704113,0.142845035,0.256933153,0.127393067,0.258813471,0.134792104,0.11179392,0.182167187,0.156578556,0.113043249
0.144201487,0.120832406,0.111805491,0.252312601,0.138215438,0.152121276,0.225652874,0.154500306,0.332218111,0.34760192,0.272382528,0.088815637,0.153786778
0.111271888,0.113999538,0.132765144,0.192053065,0.128833979,0.143978968,0.107004166,0.09342473,0.136719644,0.127389058,0.297334582,0.100950383,0.095753483
0.088251226,0.127580032,0.142040163,0.187798634,0.151846945,0.121164232,0.186954394,0.132343948,0.12969476,0.142445609,0.295820981,0.105692714,0.123175152
0.110539615,0.093871959,0.11528904,0.137081981,0.120322227,0.206573442,0.262571841,0.17748566,0.15661563,0.131339177,0.304357946,0.125118002,0.123838656
0.119494908,0.142586067,0.178368896,0.118693002,0.120021679,0.094520546,0.186479345,0.126292244,0.101272486,0.136097506,0.249356419,0.114166141,0.097859807
0.123116508,0.108289883,0.103525989,0.172984511,0.115230009,0.117761418,0.143372253,0.092656791,0.119263425,0.12148764,0.22050032,0.128772423,0.079044648
0.139479995,0.104947314,0.120096214,0.119658038,0.094032779,0.115148716,0.116518982,0.158291325,0.167450488,0.145728216,0.183336481,0.100726686,0.083794914
0.111663833,0.116803154,0.082989238,0.146062747,0.093911447,0.102449581,0.128136113,0.189702749,0.107344694,0.120014295,0.159361079,0.124505609,0.108192079
0.198182181,0.187308878,0.84834981,0.180226579,0.144231513,0.251076728,0.153424934,0.230233327,0.162824959,0.215407014,0.364623904,0.15285778,0.117111176
0.100410849,0.105524436,0.07592833,0.342484325,0.457732886,0.274710208,0.387211353,0.473558158,0.105614915,0.131407768,0.212397978,0.365540802,0.136850744
0.133164212,0.126950637,0.13342303,0.143774062,0.136208534,0.138201684,0.187248111,0.111135535,0.149817109,0.164185792,0.193628162,0.110610574,0.128883958
0.208140969,0.324677706,0.133559108,0.16667144,0.07566043,0.102929845,0.110899568,0.246592268,0.136757448,0.182688668,0.305349737,0.133121073,0.137499064
0.12355864,0.149591491,0.121684074,0.125378802,0.14392522,0.18406716,0.10997092,0.202262834,0.098499954,0.101717621,0.158557504,0.139918372,0.144146785
0.104400948,0.127686381,0.10735742,0.142224029,0.106968328,0.097348049,0.127161875,0.248614311,0.116263248,0.152050138,0.204570547,0.131828532,0.11006666
0.146357164,0.150698796,0.107562378,0.145675495,0.129905745,0.127190277,0.17911616,0.185499415,0.120239519,0.143787131,0.34663716,0.105356008,0.170901969
0.144322082,0.146465018,0.11615321,0.154935643,0.093599632,0.117558122,0.144386753,0.098801926,0.172281012,0.0939992,0.243061975,0.111298107,0.132116467
0.100289747,0.148108557,0.132747233,0.106110685,0.128022328,0.141011015,0.133707598,0.20131731,0.138568431,0.158900872,0.225744978,0.161199868,0.132554054
0.155128688,0.12728101,0.085288785,0.127600729,0.109254517,0.123887785,0.114614949,0.462005079,0.07968802,0.125293568,0.16956459,0.100345485,0.08057031
0.119840972,0.144037604,0.109459825,0.149078399,0.114890762,0.15875119,0.188723847,0.172692999,0.120980121,0.124860458,0.289351374,0.140159085,0.146137834
0.117053121,0.1312325,0.136602521,0.124366365,0.123810999,0.092498608,0.152226314,0.082662128,0.117601864,0.112515189,0.253887445,0.124903426,0.145817131
0.204948962,0.169975281,0.187449411,0.144130334,0.127583906,0.220192,0.201961279,0.293395609,0.180823579,0.177491859,0.335808516,0.185046196,0.155413836
0.133943081,0.126739606,0.102434091,0.122827739,0.129701912,0.10807801,0.180904046,0.085352898,0.149611712,0.132567763,0.284971356,0.112155177,0.110547833
0.123216875,0.13838309,0.16250737,0.145753548,0.124261357,0.159330457,0.287761241,0.17527245,0.11105419,0.131878629,0.182656482,0.125351995,0.205334261
0.116337717,0.144472882,0.107018515,0.162515163,0.096222065,0.103858195,0.117457926,0.096955456,0.103441045,0.097842649,0.245152861,0.124784626,0.087618545
0.249296948,0.493101597,0.327986926,0.268168032,0.141753763,0.136945143,0.250473678,0.184770107,0.16511412,0.114391677,0.727437735,0.190446258,0.381215096
0.106894657,0.104891352,0.094457768,0.107285179,0.106685102,0.123997986,0.143919408,0.371602416,0.118559755,0.119302385,0.282597184,0.184818208,0.134485602
0.115840092,0.118190497,0.083116516,0.188704684,0.147682667,0.111179031,0.207135931,0.155783862,0.172755063,0.158240423,0.205922395,0.100342669,0.145685017
0.290262431,0.188455701,0.104276545,0.155071601,0.086257897,0.118145086,0.11831025,0.725210071,0.131042749,0.126448348,0.267661661,0.113864407,0.186419547
0.146144137,0.151276052,0.169107184,0.135494173,0.102855317,0.114189781,0.164155856,0.140447706,0.153177977,0.159005672,0.304057628,0.140259743,0.145110086
0.111720607,0.112715565,0.095045559,0.108634077,0.104214601,0.130006641,0.113103352,0.11483597,0.082762793,0.104590699,0.204640165,0.096723303,0.085783303
0.137996003,0.093113832,0.114150688,0.145384431,0.14028883,0.132112786,0.162219942,0.092981532,0.170752406,0.16516678,0.33248046,0.136309743,0.121183746
0.123109512,0.104833074,0.136862263,0.132745653,0.155217767,0.159119919,0.168904528,0.084334873,0.153921127,0.148209944,0.178308278,0.128386945,0.087192312
0.088847235,0.06773258,0.117213488,0.155312017,0.16984044,0.167790234,0.150172979,0.078247011,0.20423989,0.169049799,0.166178674,0.123995557,0.101637617
0.200629488,0.141759813,0.120925955,0.174573049,0.097438052,0.087318942,0.093992963,0.408508152,0.11488539,0.093313202,0.18461895,0.130202487,0.160962462
0.083735272,0.109103717,0.093971901,0.129344255,0.15452452,0.124759078,0.133480832,0.102548361,0.129136875,0.160544604,0.156200752,0.104275487,0.105794467
0.135869086,0.138042495,0.11721655,0.098953292,0.100575581,0.137864143,0.122177325,0.075140156,0.114153557,0.121503428,0.229314044,0.122591607,0.099283375
0.108787119,0.10146413,0.09062364,0.178906024,0.088798046,0.114819899,0.184644803,0.077847876,0.216596261,0.121074699,0.188491285,0.134134099,0.092444532
0.101028316,0.147054702,0.156015441,0.15794839,0.114805117,0.121972121,0.124329992,0.111538149,0.135267213,0.095795073,0.245861262,0.10631828,0.100282088
0.148729503,0.128005341,0.109575331,0.164472327,0.102018952,0.131881252,0.155994758,0.505719662,0.099358849,0.138556749,0.222907141,0.097539328,0.120793961
0.115442291,0.145252213,0.143809482,0.123495802,0.130285665,0.107023031,0.135465637,0.084944621,0.10982246,0.14709121,0.235019192,0.107113086,0.140313625
0.151647419,0.175943568,0.115533091,0.105301343,0.090504266,0.144553602,0.137148827,0.084193707,0.118590444,0.128891632,0.235741213,0.169115096,0.109018482
0.148707211,0.105862208,0.158395544,0.099701822,0.126448214,0.228486612,0.137063041,0.102239601,0.207579106,0.127161831,0.441432923,0.213927314,0.145861119
