"VH_2017-05-15","VH_2017-05-27","VH_2017-06-08","VH_2017-07-02","VH_2017-07-14","VH_2017-07-26","VH_2017-08-07","VH_2017-08-19","VH_2017-08-31","VH_2017-09-12","VH_2017-09-24","VH_2017-10-06","VH_2017-10-18"
0.061227363,0.068752512,0.038929217,0.025535723,0.011158357,0.017434461,0.038900569,0.040250637,0.024631813,0.050386913,0.039520193,0.018843098,0.012149913
0.017848153,0.024602544,0.016150041,0.022870457,0.021624187,0.034787022,0.027929952,0.033400137,0.046406638,0.041153543,0.059670348,0.034455907,0.032982372
0.033812508,0.046510015,0.053788017,0.030561699,0.014412923,0.007394249,0.013110719,0.019385351,0.02558263,0.03464501,0.053746138,0.040607218,0.040059369
0.015507034,0.036003251,0.021287223,0.007155775,0.008120884,0.016085353,0.027638074,0.026514089,0.032189984,0.023746939,0.059278291,0.038632866,0.012553139
0.009634642,0.009452851,0.0076655,0.010012159,0.014898677,0.034430504,0.029533839,0.026982408,0.050560929,0.048225008,0.06117728,0.019152744,0.009219646
0.011691824,0.013886955,0.037051573,0.022863936,0.017086424,0.013488553,0.024373323,0.026647821,0.029957399,0.0376403,0.039020371,0.020121288,0.030498512
0.009299914,0.014999224,0.019762743,0.024568828,0.023231432,0.027312195,0.036465462,0.0292354,0.042847581,0.045848526,0.038602989,0.025852561,0.012833383
0.004873724,0.006861855,0.01017168,0.012154932,0.011552753,0.019864419,0.024462538,0.03619419,0.020875523,0.031226065,0.046601057,0.028233901,0.029397048
0.037397008,0.006668596,0.010947222,0.004464585,0.02312405,0.025555942,0.021336138,0.020201134,0.042870648,0.046590447,0.056452833,0.020686431,0.007595674
0.029205257,0.018049814,0.017567571,0.01348588,0.017444381,0.015270578,0.031468466,0.025366908,0.045047201,0.042504445,0.034546584,0.021837946,0.013580268
0.005619188,0.012152104,0.044908851,0.00947772,0.012947725,0.026825553,0.04293986,0.032902174,0.046337355,0.032867283,0.061669793,0.022527749,0.007326312
0.014606116,0.035916824,0.031048384,0.020486968,0.012589373,0.010874408,0.027024567,0.03567116,0.032498527,0.024406722,0.040072147,0.029661085,0.035573766
0.015711004,0.013467448,0.025246512,0.018233571,0.016677987,0.030276919,0.039861657,0.034732383,0.035826031,0.054097194,0.039526742,0.026631225,0.016758638
0.0401682,0.048523489,0.036854446,0.036313046,0.013391747,0.016186107,0.034516741,0.034679193,0.026304338,0.046377338,0.046014156,0.020761929,0.017941602
0.018212065,0.016456453,0.021091867,0.012173798,0.017064471,0.026265407,0.036350369,0.023465764,0.046932336,0.035058271,0.040443104,0.01833141,0.009092966
0.007987626,0.009150941,0.013980612,0.017608685,0.018772803,0.034910414,0.050310105,0.040302739,0.039248891,0.049323261,0.0443771,0.036112644,0.021183521
0.010438133,0.009218707,0.013652072,0.0180823,0.011243741,0.015225516,0.044522468,0.041846819,0.05285491,0.037480995,0.057915166,0.075592354,0.016551001
0.012017948,0.015811667,0.013625043,0.033162732,0.01497022,0.018320663,0.053222004,0.047075357,0.071501724,0.054958906,0.052103247,0.041009583,0.013247551
0.01250654,0.015682178,0.015263109,0.009871744,0.009548607,0.031146567,0.058612239,0.044304892,0.045803241,0.060674313,0.09679947,0.018904772,0.008484117
0.005556912,0.01228822,0.021223722,0.024140369,0.025424931,0.024954639,0.044776261,0.040000524,0.037534546,0.043057427,0.05562165,0.022640809,0.016882265
0.015149784,0.024144342,0.014251333,0.034979381,0.00967531,0.017546922,0.046963602,0.028458497,0.048443723,0.050811056,0.05817581,0.01961481,0.012233553
0.006007769,0.008360181,0.008661644,0.015543296,0.01685557,0.028363083,0.044073567,0.034665827,0.060408279,0.039670058,0.082737178,0.026442289,0.021804977
0.012291426,0.016522227,0.016683836,0.038862944,0.014454056,0.032577332,0.054849688,0.034669012,0.046353839,0.043020591,0.059575681,0.025184112,0.014874007
0.023688477,0.030970413,0.03857797,0.051384222,0.026818275,0.05135899,0.031122345,0.041694459,0.021392835,0.059928183,0.030820671,0.007506993,0.009866343
0.02224249,0.03450878,0.048475359,0.063947365,0.024127949,0.022357784,0.043522485,0.045596525,0.041835014,0.043359224,0.054871768,0.047729034,0.025661616
0.005557591,0.018511578,0.007199433,0.048358727,0.044094231,0.064788163,0.062680617,0.048379064,0.057093896,0.040033385,0.020428397,0.01178341,0.009180517
0.019504076,0.01915955,0.024311285,0.031695526,0.012506126,0.01661052,0.042829767,0.028165467,0.058068659,0.054351825,0.112151869,0.031425279,0.031928308
0.005812682,0.013103982,0.017024979,0.010236166,0.008441517,0.041517459,0.062944889,0.052326731,0.041290671,0.05601234,0.076334871,0.02050489,0.005512044
0.0211403,0.032148469,0.038564242,0.01456889,0.013535709,0.033567544,0.041068994,0.029311188,0.043544393,0.052901011,0.057993077,0.023501435,0.020756232
0.00503389,0.012314435,0.017850911,0.015087577,0.007106407,0.015372509,0.052883431,0.03463136,0.064838924,0.054378461,0.080870777,0.024438532,0.008879666
0.008905604,0.015754482,0.014921769,0.020794561,0.014845058,0.041451592,0.060915787,0.046762556,0.050006114,0.067990765,0.037732333,0.014309005,0.012130506
0.007604383,0.008032299,0.015188445,0.02020533,0.011511954,0.021972716,0.045910843,0.037897944,0.046368994,0.044023655,0.044313677,0.016715962,0.015894031
0.003519181,0.005413895,0.018342594,0.014536999,0.008921984,0.015225365,0.033614345,0.041178923,0.074804813,0.056899592,0.084388971,0.05239499,0.006582906
0.0117771,0.013123263,0.032004409,0.056402311,0.048408329,0.052798536,0.041811533,0.046979386,0.040107202,0.055299651,0.062000103,0.052400194,0.012894024
0.025270462,0.051039442,0.024228849,0.042490907,0.029604439,0.041233227,0.032965451,0.047002956,0.037496608,0.053245373,0.062946126,0.040917564,0.026388956
0.007437524,0.01771467,0.019161278,0.019260855,0.008318604,0.021759946,0.05600477,0.039781015,0.053775396,0.050234474,0.075873859,0.037811,0.010735512
0.014085924,0.015071965,0.024168026,0.022546712,0.014869435,0.029988844,0.046334703,0.028359946,0.03192044,0.034831457,0.045749236,0.011699057,0.013970825
0.009850456,0.019834828,0.039518282,0.052772228,0.023890197,0.028417829,0.033962525,0.048860043,0.063877583,0.070197694,0.020141836,0.017138066,0.012163087
0.01916068,0.021580914,0.023804722,0.019645732,0.020584401,0.055716168,0.045982014,0.035909567,0.054165158,0.03807468,0.05281359,0.031313252,0.015880873
0.010550154,0.013591933,0.023815183,0.032557461,0.033685345,0.053448241,0.060338192,0.037511654,0.0523418,0.035276353,0.039469182,0.016504606,0.018236022
0.013827302,0.012026561,0.016872114,0.030360326,0.009511364,0.01388881,0.03646848,0.037076555,0.033790436,0.044188894,0.062960133,0.021278676,0.010507693
0.013122122,0.02641299,0.034667064,0.031120941,0.031528208,0.037743513,0.043470014,0.049581584,0.049286,0.074287623,0.076003909,0.038448025,0.040341448
0.006519284,0.013166073,0.036999434,0.04133632,0.058599852,0.054656353,0.039972905,0.035433836,0.02658722,0.041806441,0.035740562,0.05342048,0.035203967
0.009923473,0.032302845,0.031364124,0.042789619,0.04505346,0.033861298,0.054776333,0.053269375,0.043517221,0.040054761,0.048877399,0.036119092,0.047908746
0.018314444,0.030584738,0.02456953,0.049509093,0.030996215,0.066573828,0.046916898,0.050565444,0.072587214,0.066293292,0.059104506,0.052917033,0.064573489
0.010331466,0.015300737,0.029180527,0.033157945,0.03017688,0.030341892,0.037574176,0.034719501,0.032140754,0.077531904,0.073510915,0.042985652,0.034375414
0.036380555,0.020485029,0.024037838,0.046804104,0.039868105,0.057591852,0.059268788,0.031946715,0.042164743,0.045096043,0.061191943,0.052199896,0.038038038
0.009831859,0.012527506,0.033409201,0.051764272,0.03955774,0.049989633,0.049719788,0.033724222,0.034017771,0.049619615,0.030044138,0.023905853,0.019610438
0.026416671,0.016713416,0.024460865,0.040178377,0.025468042,0.046012014,0.063425079,0.043986738,0.055778392,0.045512997,0.094327614,0.032140415,0.033710629
0.016704489,0.017064549,0.027434118,0.038897771,0.028539091,0.036698069,0.068774246,0.047546837,0.048868503,0.046347093,0.079297401,0.045008678,0.04653585
0.007285136,0.022672448,0.010705093,0.043544412,0.038728818,0.039788812,0.041060813,0.036010217,0.051528167,0.041435629,0.05268798,0.02655171,0.019687677
0.020171523,0.009660886,0.011688124,0.027008099,0.038305841,0.035939761,0.038792402,0.034496326,0.044880267,0.034371078,0.038737312,0.01216913,0.007987523
0.009568908,0.030368323,0.02569814,0.047296971,0.025820591,0.037688717,0.048801005,0.061580498,0.040944025,0.038631223,0.048499037,0.046842746,0.019559933
0.009243499,0.010440487,0.028076231,0.040177971,0.021789299,0.019987494,0.02675955,0.028707914,0.031414427,0.036670215,0.032396879,0.018893121,0.016266394
0.016329931,0.039808284,0.022809494,0.04267155,0.026105585,0.031007793,0.041629713,0.019603565,0.037255242,0.044486627,0.033903778,0.02011946,0.023481065
0.024366664,0.013186249,0.01636672,0.046621408,0.03294149,0.037381552,0.041206762,0.028343923,0.037162084,0.040482953,0.044965468,0.035528876,0.024091601
0.007488456,0.016368508,0.029280648,0.033193976,0.038160056,0.032076035,0.030943597,0.041298173,0.040017467,0.049060933,0.047537085,0.024706647,0.024550987
0.01215925,0.024100453,0.03187608,0.035725296,0.02137905,0.031271737,0.039634097,0.026632894,0.038277019,0.040964972,0.048391424,0.032010689,0.019373523
0.013162229,0.013862893,0.045413684,0.020487513,0.034125838,0.030384991,0.036196817,0.031561069,0.033939652,0.028716199,0.054454524,0.016108973,0.023313692
0.016979078,0.022074755,0.03278254,0.037931833,0.027822457,0.053928494,0.04959901,0.029212713,0.042047761,0.056162082,0.045766715,0.032809962,0.02929212
0.034810305,0.029348461,0.035810769,0.043388698,0.041952252,0.05503561,0.054850508,0.033217583,0.0456549,0.052665506,0.061917275,0.03767072,0.03869823
0.006933162,0.009048209,0.020092901,0.047376618,0.05205074,0.041732978,0.04951692,0.04994284,0.035210375,0.056303054,0.054301966,0.034938209,0.018600365
0.00995047,0.014704519,0.021431819,0.046008807,0.024843832,0.044204231,0.043217856,0.035717003,0.040830214,0.035961952,0.044933625,0.031811576,0.029143186
0.010785703,0.013917666,0.030683205,0.0437636,0.059242304,0.03060269,0.060564667,0.03518011,0.053607151,0.055366226,0.072693147,0.026008489,0.024945458
0.00710961,0.012336592,0.034691043,0.017595388,0.013500583,0.030084381,0.062187999,0.047975183,0.058149099,0.051300228,0.072369546,0.01111434,0.008210652
0.011180875,0.013619783,0.012774995,0.032671105,0.031458773,0.035681814,0.064477064,0.034641549,0.047344554,0.092799425,0.027373279,0.012263124,0.012522449
0.010892042,0.020939421,0.026408851,0.017190658,0.01080671,0.01758079,0.059844621,0.039583661,0.054710377,0.066710487,0.069513544,0.02440821,0.010006498
0.007471409,0.038984403,0.008993421,0.032323331,0.037294488,0.038376156,0.035152309,0.031056706,0.051599327,0.03160087,0.04273447,0.020523597,0.016684536
0.007243134,0.038631428,0.032647062,0.02316401,0.033687185,0.027720474,0.038185604,0.023833616,0.033585973,0.046770118,0.029361129,0.013215702,0.01053224
0.013564263,0.020636667,0.028735191,0.040989425,0.028018156,0.041629411,0.03738685,0.020413393,0.029455841,0.044177148,0.048186585,0.053351238,0.040593199
0.0149856,0.022902627,0.030860584,0.049025044,0.04003571,0.038931653,0.045179967,0.040105049,0.038432762,0.046735883,0.041874729,0.023766058,0.018218946
0.04198882,0.052407097,0.047318649,0.087398961,0.045883097,0.086328685,0.072106101,0.056300182,0.053710092,0.082167581,0.089747727,0.044854071,0.06244082
0.045670118,0.033731103,0.030175943,0.057688985,0.035188157,0.049541175,0.0594199,0.034460835,0.050001651,0.083321571,0.080938824,0.04552912,0.069235735
0.033755939,0.048201896,0.039987136,0.07428287,0.057496645,0.051228907,0.079983465,0.053774551,0.059019607,0.064367443,0.096980117,0.064143702,0.045949541
0.051873166,0.060077485,0.04643853,0.059127696,0.061620127,0.051687457,0.067891717,0.0787194,0.056611881,0.078695126,0.069311962,0.058697935,0.074818276
0.020672414,0.019437136,0.024635963,0.041365754,0.03537868,0.052456845,0.043424826,0.033230938,0.056569368,0.049307711,0.075388491,0.048627339,0.035418924
0.044538639,0.064214043,0.055888005,0.076161541,0.075357944,0.057049509,0.06700936,0.068310708,0.085218228,0.06011755,0.070374951,0.063365206,0.072340809
0.054207046,0.054581027,0.069922782,0.054990198,0.063245811,0.054484963,0.074273154,0.087727942,0.06910105,0.054975178,0.098900326,0.07392551,0.057286058
0.047769006,0.070509166,0.034468099,0.061743341,0.074609801,0.054391287,0.077756025,0.089331187,0.058445785,0.08806701,0.081335843,0.07608977,0.069573991
0.025247836,0.076883093,0.039717097,0.055877123,0.069036499,0.048848294,0.077475019,0.043586399,0.060522031,0.054729287,0.08449962,0.052094467,0.046568584
0.038781371,0.044854257,0.04004873,0.066963002,0.063853249,0.054657605,0.061877642,0.066598266,0.071744889,0.058883443,0.092337713,0.057958033,0.052159965
0.069337673,0.066480286,0.061581306,0.069978513,0.057504643,0.086670734,0.079911739,0.046321351,0.059143439,0.055042155,0.066032447,0.048473928,0.04960363
0.049080156,0.059542011,0.05223893,0.06166793,0.06709978,0.057462182,0.079373978,0.04137294,0.055071976,0.052513145,0.093539268,0.047692083,0.052401356
0.066015482,0.041795176,0.053341795,0.081765555,0.051373452,0.057167571,0.075252205,0.056372605,0.08547017,0.05659375,0.062853165,0.044785745,0.0515479
0.015434165,0.023165192,0.023238745,0.031683993,0.03693274,0.036613327,0.046036568,0.037329428,0.044989184,0.050277714,0.05467467,0.040601823,0.035307813
0.02239359,0.022972496,0.028630177,0.063780308,0.04922311,0.038931515,0.057623953,0.044888128,0.048589949,0.0500382,0.051145684,0.052636545,0.052476242
0.052042238,0.069799483,0.047943454,0.054965865,0.057341214,0.056904756,0.082354285,0.034093242,0.054111645,0.064452887,0.073735088,0.050774455,0.060963884
0.024980627,0.025166644,0.029104784,0.048918456,0.057611559,0.04602284,0.0614958,0.051719584,0.060028605,0.060128413,0.060077514,0.058659427,0.045313247
0.036500715,0.032106157,0.035380129,0.064310767,0.039264321,0.080206163,0.071248703,0.033532895,0.057179358,0.050421182,0.064188674,0.045608271,0.054728538
0.04245805,0.048873391,0.070552565,0.069415495,0.055838417,0.048902582,0.072582528,0.05118157,0.050910696,0.053473227,0.093422577,0.046649862,0.046439722
0.019125642,0.035298459,0.025230013,0.064448386,0.041982412,0.034838922,0.064787969,0.037264027,0.051688034,0.058226623,0.069392033,0.04222855,0.046320084
0.047943752,0.059731528,0.040236659,0.071911708,0.037366115,0.087803811,0.062996127,0.069100007,0.064804755,0.095985889,0.068710215,0.065170243,0.059093606
0.056769412,0.053413805,0.070322536,0.065052859,0.069907576,0.072839156,0.080145642,0.078517869,0.063383512,0.080274284,0.081794515,0.065032929,0.052889653
0.05397483,0.058087323,0.034975972,0.057789378,0.032151822,0.029007742,0.054460622,0.040883217,0.069264248,0.045529302,0.102118455,0.052338421,0.053250011
0.037036736,0.033525974,0.034203421,0.061197978,0.048658349,0.050318345,0.078998983,0.048079915,0.07875073,0.045757636,0.079118937,0.05270749,0.068740427
0.045099504,0.032356121,0.049504582,0.076841392,0.049320683,0.057815801,0.084396474,0.053705204,0.056060582,0.06427668,0.084269919,0.057916045,0.074767187
0.046468306,0.056622241,0.047732394,0.076197661,0.047217377,0.02928008,0.052448586,0.043442652,0.075795934,0.051939648,0.097349644,0.055210717,0.049648792
0.048167352,0.040357497,0.050965607,0.069078699,0.06504342,0.055525627,0.05976598,0.061798975,0.077679068,0.068358727,0.08803276,0.049362045,0.062521622
0.038765632,0.043249767,0.033072557,0.051801119,0.030383416,0.036299996,0.037608299,0.128707305,0.030052375,0.038101222,0.09413863,0.035974715,0.022685852
0.036207136,0.041684773,0.036117271,0.047750808,0.031858973,0.045145776,0.045685202,0.100788184,0.040874999,0.026957458,0.074657194,0.044730484,0.038016111
0.052265707,0.046286382,0.037737407,0.055656888,0.034425318,0.033918966,0.044816889,0.052869681,0.029218916,0.024586139,0.043184336,0.031911854,0.026854368
0.030790426,0.02780023,0.05923051,0.03564278,0.033233058,0.03987572,0.058098201,0.060591947,0.057751089,0.057947677,0.0770813,0.035924155,0.037911121
0.037109889,0.049765587,0.03976354,0.036839914,0.03167472,0.036188077,0.062353816,0.041056473,0.037215441,0.04830591,0.083471209,0.038963523,0.036427747
0.030511925,0.046069894,0.029817333,0.049194776,0.030546235,0.025812175,0.045282856,0.087840013,0.039484426,0.041848511,0.073754922,0.033116691,0.026696531
0.03892222,0.026987907,0.03554732,0.042028725,0.03693752,0.03973525,0.05035232,0.035268523,0.034535199,0.034236316,0.052198041,0.035554972,0.027854385
0.02748909,0.025883321,0.030262776,0.049107485,0.030849922,0.028008627,0.041360367,0.026823541,0.036761694,0.031742264,0.075526737,0.02974114,0.033642113
0.037855387,0.041399527,0.035903245,0.044437017,0.032008003,0.024602003,0.045959283,0.026005732,0.031446341,0.035856985,0.043890744,0.028049424,0.02370806
0.03980102,0.028311372,0.031384137,0.044385139,0.030029757,0.040937256,0.049702443,0.083452143,0.030007934,0.023051489,0.049315132,0.020494197,0.035273366
0.029432472,0.031886131,0.038263604,0.032394402,0.029753594,0.038048413,0.053723209,0.038838625,0.040435806,0.050503481,0.124895081,0.037017789,0.039281659
0.039599441,0.038330231,0.036561329,0.027782926,0.027406687,0.029348684,0.033273708,0.024439774,0.038219281,0.035323925,0.05705015,0.02932276,0.027622638
0.036963027,0.048189357,0.032429568,0.036705196,0.03393773,0.031896673,0.057038151,0.027787192,0.03471129,0.051168375,0.080492347,0.030382585,0.031861287
0.047152415,0.049489878,0.051965006,0.041301668,0.043295186,0.033285283,0.047644008,0.037243508,0.049848747,0.037755121,0.067494482,0.042506266,0.030633714
0.140920043,0.117123678,0.156882852,0.092956096,0.111725055,0.066806503,0.052732486,0.077449188,0.101243064,0.04141032,0.073581338,0.040120147,0.066976599
0.038524728,0.039663173,0.031785104,0.044002168,0.033042826,0.03014029,0.03588286,0.031669561,0.047825661,0.067366242,0.059950791,0.036768485,0.038650822
0.038029291,0.04047025,0.033388223,0.03626452,0.029482409,0.034224834,0.04266829,0.030173432,0.039736513,0.037601292,0.035974532,0.033767801,0.027402416
0.044385415,0.043413304,0.033409886,0.040509399,0.03819244,0.043538161,0.038992111,0.031805504,0.028822402,0.037168145,0.068457268,0.032889351,0.037058324
0.041252561,0.037959322,0.030592686,0.049489599,0.040333103,0.031203547,0.042447336,0.018984361,0.041595094,0.03621839,0.069746606,0.032023702,0.034276959
0.043965995,0.028770398,0.028229915,0.032447875,0.03763821,0.036134422,0.03863683,0.069695152,0.032278102,0.027927259,0.0496163,0.02727679,0.023130607
0.050938141,0.044005636,0.041498698,0.065705732,0.042664468,0.040789217,0.043635156,0.043186199,0.050481904,0.066805683,0.052159578,0.039532825,0.034359109
0.050793499,0.043121096,0.049101532,0.041243624,0.051014051,0.050975602,0.069025546,0.098959975,0.042627066,0.042999487,0.098668873,0.044575706,0.040619709
0.050962675,0.054135814,0.044358376,0.066717088,0.024048494,0.054278038,0.066599853,0.030327138,0.035623986,0.032624941,0.068274997,0.03252472,0.038551755
0.033175509,0.045368411,0.033270571,0.054321628,0.028112978,0.023811236,0.050009556,0.045657713,0.034620963,0.033768017,0.088456646,0.043990918,0.056178924
0.024924409,0.037459124,0.035939034,0.039902069,0.041967664,0.028870456,0.042282231,0.046537258,0.030152999,0.039725699,0.042696696,0.026263321,0.03017663
0.039915159,0.037826814,0.035003394,0.039093092,0.028638916,0.034350764,0.028985551,0.033290587,0.034247644,0.029915078,0.06042539,0.02429508,0.031080613
0.042354051,0.034005769,0.039344411,0.057399079,0.032915682,0.038998038,0.037832342,0.061786026,0.034997299,0.028160814,0.092507683,0.041178994,0.032229953
0.043797765,0.057167802,0.029497484,0.035161868,0.045327626,0.047050063,0.063361228,0.033299319,0.040598627,0.033496335,0.050824773,0.038147602,0.044229575
0.038592644,0.041465595,0.041494232,0.051129207,0.035724021,0.028560145,0.044950228,0.019718977,0.05647096,0.03245873,0.075120166,0.035879444,0.040015675
0.024362214,0.041068446,0.028192677,0.040611587,0.025238944,0.028094279,0.039661236,0.084291235,0.031467479,0.034760028,0.062007114,0.027807238,0.027739782
0.046210434,0.036448777,0.041305713,0.0377868,0.026700061,0.036516223,0.034160007,0.06683439,0.037291475,0.03709352,0.059672602,0.048946928,0.043436684
0.035657864,0.042258617,0.0341506,0.03537545,0.026783772,0.037730359,0.053419247,0.025446083,0.035762269,0.037898183,0.049481504,0.034415886,0.037581027
0.036908343,0.035844602,0.049948364,0.038328297,0.031600386,0.034321371,0.038193546,0.065240756,0.048493609,0.032998469,0.080614664,0.03195845,0.028505247
0.028746167,0.052783765,0.033008903,0.051683247,0.042109717,0.044885367,0.041472122,0.021631196,0.056564782,0.032487616,0.053094376,0.038584791,0.035206381
0.04517924,0.045008998,0.04683904,0.08723069,0.036900427,0.037060007,0.055215362,0.07017722,0.055949837,0.062528089,0.060603797,0.031204756,0.044878796
0.042731874,0.033191267,0.030102635,0.028513523,0.028023848,0.030773642,0.042435516,0.025718665,0.033491913,0.032719813,0.046739474,0.050149266,0.028739819
0.045373395,0.028369371,0.032995183,0.053105474,0.043393351,0.042032205,0.04251216,0.039658844,0.04585607,0.044027694,0.056078684,0.050838854,0.044796191
0.040129088,0.040970869,0.062621512,0.058331765,0.040785674,0.027341016,0.044871908,0.024500681,0.053933293,0.031771872,0.061397731,0.053783163,0.038746666
0.040387977,0.042158779,0.042168446,0.041689076,0.045089114,0.05178592,0.055569176,0.053870294,0.042728677,0.037387889,0.056080949,0.037999611,0.027060322
0.040991422,0.031528719,0.026471645,0.037837356,0.031108899,0.027446136,0.038970008,0.032954182,0.022855125,0.035136003,0.055000737,0.041562915,0.018093146
0.041324809,0.038051091,0.038569462,0.046374347,0.031029347,0.033429567,0.037063006,0.050768897,0.030547671,0.035324924,0.055591803,0.034663349,0.032312106
0.048885938,0.035312552,0.039534967,0.055489007,0.040787902,0.028784148,0.040958688,0.060571112,0.045991674,0.03612034,0.05449333,0.041686229,0.033540331
0.040853363,0.034745518,0.024556885,0.059030902,0.043360442,0.033497691,0.05071165,0.058052789,0.042631991,0.039908111,0.065294929,0.031851381,0.027943736
0.04906597,0.045665387,0.048927888,0.030770095,0.034968413,0.033476416,0.036618516,0.035252243,0.038132858,0.030736683,0.080410801,0.036114112,0.031230118
0.028099852,0.028681887,0.030978445,0.04209682,0.038290881,0.02605029,0.036188267,0.021604812,0.026883833,0.030221172,0.051892824,0.025643732,0.026302315
0.021142121,0.026729131,0.029836902,0.056750759,0.04301317,0.044313509,0.036437273,0.031736813,0.048446111,0.037452031,0.053351711,0.033793785,0.029989079
0.029548781,0.032205757,0.031425074,0.053981502,0.042760398,0.030438144,0.054541446,0.03449836,0.045374528,0.029387316,0.06896168,0.041065026,0.029853385
0.037420005,0.026259568,0.026095727,0.044922482,0.029541941,0.039107338,0.035812333,0.026603363,0.030902183,0.026376495,0.042580556,0.031407699,0.028635925
0.028789252,0.043708365,0.028128685,0.050952721,0.027820811,0.034963112,0.035899155,0.05127883,0.02965562,0.034942489,0.044563264,0.033444598,0.037474182
0.024165275,0.025998676,0.032494236,0.045952633,0.024353111,0.028767889,0.038821675,0.032705165,0.025353393,0.039426342,0.04553489,0.038605407,0.0349494
0.040689714,0.037742686,0.045254502,0.03340254,0.036975324,0.04953637,0.046233468,0.032595187,0.028741211,0.042514283,0.070352644,0.043752223,0.029294897
0.034488089,0.035282347,0.035497792,0.033545807,0.028418057,0.033816446,0.089381784,0.08406546,0.043922577,0.023091264,0.051107317,0.075493298,0.026366338
0.046497058,0.047445673,0.037228882,0.047059409,0.025033034,0.043331392,0.047763899,0.030190941,0.051247645,0.042568043,0.052487865,0.032275058,0.034736209
0.041529488,0.033618048,0.031549703,0.04831199,0.028333062,0.02647987,0.030416762,0.067720346,0.029117947,0.029854869,0.063608482,0.030404821,0.032931272
0.04607486,0.033393096,0.039160792,0.049188454,0.042430148,0.043190632,0.041787315,0.068607159,0.04360218,0.03528161,0.070975944,0.037063017,0.027340382
0.033610657,0.042793982,0.042944998,0.05879062,0.032917354,0.032588236,0.036023922,0.082365386,0.049526006,0.042324167,0.065489955,0.037623487,0.028097806
0.04052731,0.028413001,0.034725811,0.035861444,0.037240248,0.041326389,0.044917308,0.028898982,0.040393487,0.038357899,0.078138217,0.038615126,0.037042014
0.048193596,0.035634309,0.072652191,0.037616745,0.033180974,0.026445534,0.042194843,0.031611189,0.037320066,0.029160846,0.037814256,0.038581297,0.035126783
0.033414852,0.037662625,0.039525129,0.039896797,0.032813128,0.037230846,0.032674104,0.044344746,0.044679895,0.030916249,0.045928657,0.03664561,0.024912175
0.045838587,0.031687614,0.050977033,0.037715137,0.030732602,0.033162799,0.040565453,0.104630128,0.036100786,0.030872539,0.062781237,0.035365291,0.033174198
0.044973712,0.047010604,0.041851524,0.044477075,0.034531455,0.048962861,0.051214822,0.031749804,0.054866083,0.041951209,0.085593931,0.049754653,0.058071464
0.03812886,0.058424052,0.035444982,0.047059141,0.036850587,0.052886106,0.053298544,0.029584201,0.044666462,0.029215511,0.071773551,0.038963392,0.066839755
0.032370303,0.04166358,0.037982214,0.042096883,0.079238191,0.044046625,0.05503729,0.08546,0.053892419,0.05122162,0.085509486,0.038955163,0.047683652
0.034340769,0.060600929,0.033785842,0.036901969,0.028515829,0.037054267,0.056387141,0.027838061,0.029614076,0.038065229,0.05984408,0.034536872,0.035274476
0.032362599,0.042468458,0.040074315,0.045348816,0.034316774,0.036502354,0.062816583,0.040533628,0.034871411,0.029675135,0.047379542,0.031557728,0.028401041
0.042598449,0.045813456,0.031795915,0.037558727,0.031626567,0.025366796,0.03427938,0.028457964,0.046849873,0.040473811,0.046034936,0.038668714,0.04139882
0.039416041,0.042119443,0.041820921,0.029374063,0.02670954,0.027644824,0.041488223,0.028196419,0.039215323,0.035648093,0.060981296,0.028365292,0.023168335
0.039288122,0.029835366,0.035553105,0.035252064,0.026097238,0.027721677,0.037574738,0.064012095,0.041087758,0.050573308,0.079151236,0.031746034,0.035586216
0.047059514,0.04794902,0.023710057,0.048447605,0.034255154,0.047934152,0.079659842,0.047823071,0.04838004,0.056950275,0.070033535,0.024690501,0.030390054
0.072227381,0.042620715,0.033501346,0.045419112,0.027584363,0.033672307,0.036592647,0.091674581,0.036595907,0.027992221,0.074197069,0.042739969,0.043424219
0.040881507,0.048810292,0.042118262,0.05911158,0.031707995,0.041487433,0.069252066,0.031581074,0.04934499,0.029790282,0.091626592,0.044651803,0.036065165
0.028585669,0.032545857,0.040310323,0.036724888,0.021016056,0.035172828,0.040622853,0.03119275,0.030640671,0.038673081,0.059746645,0.028041374,0.037176833
0.044728417,0.046941943,0.071681596,0.042883787,0.057083648,0.031890955,0.039228346,0.038228918,0.062530421,0.03669234,0.063503809,0.053241149,0.030342275
0.02473362,0.030712552,0.032330975,0.049183864,0.035318632,0.050420843,0.043907966,0.036660992,0.056246553,0.041258942,0.0666757,0.036552265,0.035419609
0.021866415,0.028821308,0.022191212,0.042460766,0.040969968,0.041365996,0.071348786,0.033919126,0.036308281,0.049074925,0.060654987,0.034304239,0.044801049
0.057560783,0.029589506,0.02766473,0.049000762,0.030476239,0.035182737,0.031436358,0.077496044,0.02728761,0.022763791,0.060992464,0.033127934,0.029524708
0.029241685,0.032315888,0.038696185,0.038856022,0.050475389,0.040855277,0.049574882,0.04336765,0.052795704,0.038064692,0.062772028,0.049431324,0.036954001
0.03738467,0.033337563,0.027009623,0.033720721,0.026638076,0.032179989,0.03334748,0.021277064,0.032354675,0.027044518,0.049516566,0.0286576,0.028425744
0.023323692,0.026202234,0.025941571,0.038948674,0.023973638,0.029175378,0.035120495,0.03014886,0.041678771,0.039700042,0.06226749,0.03750357,0.029456068
