"Latitude","Longitude","X03.01.2017","X15.01.2017","X27.01.2017","X05.02.2017","X08.02.2017","X17.02.2017","X20.02.2017","X01.03.2017","X04.03.2017","X13.03.2017","X25.03.2017","X28.03.2017","X06.04.2017","X09.04.2017","X18.04.2017","X21.04.2017","X30.04.2017","X03.05.2017","X12.05.2017","X15.05.2017","X24.05.2017","X27.05.2017","X05.06.2017","X08.06.2017","X29.06.2017","X02.07.2017","X11.07.2017","X14.07.2017","X23.07.2017","X26.07.2017","X04.08.2017","X07.08.2017","X16.08.2017","X19.08.2017","X28.08.2017","X31.08.2017","X09.09.2017","X12.09.2017","X21.09.2017","X24.09.2017","X03.10.2017","X06.10.2017","X15.10.2017"
28.154384,77.785188,0.0361545085906982,0.0337996631860733,0.0309551190584898,0.0206557232886553,0.0199167784303427,0.0155439982190728,0.0268725268542767,0.030566893517971,0.022092429921031,0.0311406757682562,0.0213392302393913,0.0181097481399775,0.0150843234732747,0.00888141617178917,0.00536690466105938,0.0051000309176743,0.00714155845344067,0.00844018254429102,0.00947625655680895,0.0106557011604309,0.00830013118684292,0.0261523053050041,0.0181365851312876,0.0247831605374813,0.0046786405146122,0.00802058167755604,0.00614471873268485,0.00813452620059252,0.0110858269035816,0.0274829603731632,0.0211897548288107,0.0637305900454521,0.0322579778730869,0.0282874666154385,0.0369623377919197,0.029515765607357,0.0386669151484966,0.0187005884945393,0.0224757809191942,0.0423459634184837,0.0462429337203503,0.0502564460039139,0.00981915649026632
28.154015,77.784587,0.0563522204756737,0.0370735786855221,0.0328368656337261,0.0181379169225693,0.0272408742457628,0.0171632319688797,0.0198899954557419,0.0146745508536696,0.0174093302339315,0.00917429849505424,0.0289577022194862,0.0249583590775728,0.0181559436023235,0.0162321794778109,0.00930863711982965,0.0184639021754265,0.0163808614015579,0.0142766488716006,0.03910943120718,0.024134885519743,0.0263002403080463,0.0315534844994545,0.0403590723872185,0.0454523041844368,0.00541140278801322,0.00649230973795056,0.00598784908652306,0.00646700663492084,0.00782544352114201,0.0176590941846371,0.0170716289430857,0.0179985258728266,0.030508479103446,0.0240036454051733,0.0332579724490643,0.0443212129175663,0.0365642867982388,0.0197775270789862,0.0245362017303705,0.0458743534982204,0.0256191752851009,0.0223675146698952,0.00540297804400325
28.15376,77.784265,0.0349975451827049,0.0202901568263769,0.0333987921476364,0.0209158640354872,0.0259675141423941,0.0209113154560328,0.0289565548300743,0.0188306197524071,0.0141851929947734,0.0165887214243412,0.0285542663186789,0.0312074441462755,0.0153616741299629,0.00810880959033966,0.00705961976200342,0.00817611906677485,0.00683110486716032,0.00992697104811668,0.0125386072322726,0.0172358155250549,0.00845504272729158,0.0436687134206295,0.0113323349505663,0.016574040055275,0.0101170558482409,0.00598258292302489,0.00657854974269867,0.00615178141742945,0.0108085768297315,0.0124103296548128,0.0177037194371223,0.024506576359272,0.0234337896108627,0.0257740449160337,0.0389736108481884,0.0290329270064831,0.0308869164437056,0.0184170249849558,0.0362278148531914,0.0638915076851845,0.0853786692023277,0.0307839848101139,0.00810179393738508
28.15394,77.785681,0.0126009006053209,0.0308787394315004,0.0336115770041943,0.0183734409511089,0.0262632872909307,0.0195205919444561,0.0188415013253689,0.0106269242241979,0.0144554451107979,0.018398828804493,0.0303070116788149,0.0337448678910732,0.045938465744257,0.0432392731308937,0.0220487788319588,0.0097406767308712,0.0129351820796728,0.00990688242018223,0.0194295383989811,0.0129344305023551,0.0150558073073626,0.0363703966140747,0.0333556272089481,0.0331438519060612,0.0281946733593941,0.0306226667016745,0.0188427641987801,0.0211539659649134,0.0495257563889027,0.0677610486745834,0.034213662147522,0.0448977053165436,0.0504054166376591,0.0428797416388988,0.0509379804134369,0.025736678391695,0.0364575907588005,0.0553059615194798,0.0563611164689064,0.0534277334809303,0.0569268018007278,0.0489583015441895,0.0298149678856134
28.15342,77.784995,0.0336391218006611,0.0339890755712986,0.0300329923629761,0.0130466418340802,0.0158419609069824,0.0151665154844522,0.0203826315701008,0.0141250425949693,0.0175734031945467,0.0128415785729885,0.0275920704007149,0.0170703139156103,0.0312067046761513,0.0109651414677501,0.00551787856966257,0.00902131013572216,0.00858100317418575,0.0070524150505662,0.0116361621767282,0.00941264443099499,0.0143543500453234,0.018552266061306,0.0865916535258293,0.0370424352586269,0.0464785508811474,0.0324736349284649,0.0442029535770416,0.022402461618185,0.0203858222812414,0.0344621911644936,0.0241721048951149,0.0343515276908875,0.0218523237854242,0.023542083799839,0.0294742472469807,0.0343383438885212,0.0309258624911308,0.0449711345136166,0.0343775786459446,0.0558775626122952,0.0263802148401737,0.0222186073660851,0.0255820695310831
28.153192,77.785199,0.0391570068895817,0.0271144937723875,0.0189207345247269,0.0168032627552748,0.0113227246329188,0.0154059510678053,0.0146799013018608,0.00957053992897272,0.00836260803043842,0.0170308612287045,0.00907731801271439,0.00943909399211407,0.014992281794548,0.00757922092452645,0.00641446840018034,0.00874671246856451,0.00995336566120386,0.00925578363239765,0.0163434837013483,0.0178157612681389,0.0215614195913076,0.0329306498169899,0.0720143765211105,0.0430217944085598,0.0776424184441566,0.058602262288332,0.0610659681260586,0.0373863950371742,0.0198249407112598,0.0375079810619354,0.0402280651032925,0.0620331354439259,0.043342512100935,0.0324066057801247,0.0591943152248859,0.0648600682616234,0.038448803126812,0.0328180976212025,0.0436714105308056,0.0426022373139858,0.042026698589325,0.0420144125819206,0.0511696040630341
28.152861,77.785574,0.0407648198306561,0.035360362380743,0.0388865061104298,0.0388812869787216,0.0480180904269218,0.0299799703061581,0.0401573032140732,0.0402848348021507,0.0260208211839199,0.0453866124153137,0.0182297881692648,0.0103303920477629,0.0158328544348478,0.0112320296466351,0.012810742482543,0.0120016606524587,0.0136674726381898,0.017803642898798,0.0393828637897968,0.0171900354325771,0.0218084324151278,0.0314560905098915,0.0180579945445061,0.0318359285593033,0.0647091865539551,0.0462140068411827,0.0344775281846523,0.0349744632840157,0.0422746427357197,0.0421446301043034,0.041934959590435,0.0662746727466583,0.0731964185833931,0.0375250391662121,0.0424243323504925,0.0555217862129211,0.0276526305824518,0.0373369678854942,0.0441899001598358,0.0491252541542053,0.0422205813229084,0.0475294142961502,0.0444625690579414
28.153486,77.785842,0.0262418147176504,0.0301709268242121,0.0529553294181824,0.0538953691720963,0.0360987782478333,0.0416249819099903,0.0349497869610786,0.0381386391818523,0.0268256925046444,0.049844428896904,0.0371408835053444,0.0155363762751222,0.0195124540477991,0.0112179005518556,0.0135699035599828,0.0315744690597057,0.0177584569901228,0.0235639773309231,0.0467105098068714,0.0501951314508915,0.0547693520784378,0.0454814210534096,0.03713583573699,0.0485270321369171,0.0466969162225723,0.0438212305307388,0.0279521122574806,0.0328130722045898,0.0328746140003204,0.053237896412611,0.0346176624298096,0.0635580122470856,0.0444417297840118,0.0285676494240761,0.0427385047078133,0.0520444288849831,0.0405325517058372,0.0595827996730804,0.0531311742961407,0.0778402835130692,0.0410242788493633,0.0522801950573921,0.0303182676434517
28.153656,77.787377,0.0346153229475021,0.0236220024526119,0.0539380051195621,0.0500539243221283,0.0270806066691875,0.0387181900441647,0.0329919271171093,0.0682287886738777,0.0239904187619686,0.0336921960115433,0.0142854088917375,0.0143590020015836,0.0229933355003595,0.0217856727540493,0.022126130759716,0.0182082857936621,0.0300976205617189,0.0173090137541294,0.0224686097353697,0.0198773201555014,0.0244147591292858,0.0230913031846285,0.0293832086026669,0.0630990788340569,0.0362033732235432,0.034347515553236,0.018708597868681,0.0379006378352642,0.0373690202832222,0.0506934523582458,0.0393660664558411,0.042015552520752,0.053280096501112,0.0577338524162769,0.0342081002891064,0.0545222088694572,0.0611957050859928,0.0478808134794235,0.0484420657157898,0.0641714707016945,0.0370380915701389,0.0454367212951183,0.0223403237760067
28.154451,77.787559,0.0466529987752438,0.0284266229718924,0.0310090966522694,0.0254047065973282,0.0294360779225826,0.0363749973475933,0.0247372146695852,0.0142389740794897,0.0154862748458982,0.0175796318799257,0.0481709241867065,0.0229902062565088,0.0249330084770918,0.00997828785330057,0.00706280721351504,0.00726357148960233,0.00785547029227018,0.00808201264590025,0.0224012397229671,0.0171126443892717,0.0197755210101604,0.0128307892009616,0.0165242049843073,0.0151512417942286,0.0439979434013367,0.0380071476101875,0.0219136234372854,0.0364176891744137,0.026275061070919,0.0357054211199284,0.0155103858560324,0.0508186109364033,0.0225697699934244,0.0190109647810459,0.045147217810154,0.0339961461722851,0.0381806120276451,0.0320075303316116,0.0329655855894089,0.0309777408838272,0.0340842828154564,0.0349476896226406,0.0206176415085793
